29,time,2-Resp1,2-Resp2,2-Resp3,2-Resp4,2-Resp5,2-Resp6,2-Resp7,2-Resp8,2-Resp9,2-Resp10,2-Resp11,2-Resp12,2-Resp13,2-Resp14,2-Resp15,2-Resp16,2-Resp17,2-Resp18,2-Resp19,2-Resp20,2-Resp21,2-Resp22,2-Resp23,2-Resp25,2-Resp26,2-Resp27,2-Resp28,2-Resp29,2-Resp30
,537,54,62,50,50,64,38,50,66,48,50,54,51,93,48,48,52,1,50,48,50,77,50,47,43,50,49,50,50,50
,538,54,62,50,50,64,38,50,66,48,50,54,51,93,48,48,52,1,50,48,50,77,50,47,43,50,49,50,50,50
,539,54,62,50,50,64,38,50,66,48,50,54,51,93,48,48,52,1,50,48,50,77,50,47,43,50,49,50,50,50
,540,54,62,50,50,64,38,50,66,48,50,54,51,93,48,48,52,1,50,48,50,77,50,47,43,50,49,50,50,50
,541,54,62,50,50,64,38,50,66,48,50,54,51,93,48,48,52,1,0,48,50,77,50,47,43,50,49,50,50,50
,542,54,62,50,50,64,38,50,56,48,50,54,51,93,48,48,52,1,47,48,50,66,50,47,43,50,49,50,50,50
,543,54,62,50,50,64,38,50,51,48,50,54,51,57,48,48,52,29,49,48,50,51,50,47,43,50,49,50,50,50
,544,54,62,50,50,64,38,50,50,48,50,54,51,57,48,48,52,50,50,48,50,51,50,47,43,50,49,50,50,50
,545,54,62,50,50,62,38,50,51,48,50,54,51,57,48,48,52,50,50,48,50,51,50,47,43,50,49,50,50,50
,546,54,62,50,50,62,38,50,49,48,50,54,51,57,48,48,52,48,50,48,50,51,50,47,43,50,49,50,50,50
,547,54,62,50,50,62,38,50,50,48,50,54,51,57,48,48,52,48,50,48,50,51,50,47,43,50,49,50,50,50
,548,54,62,50,50,62,38,50,50,48,50,54,51,57,48,48,52,48,50,48,50,51,50,47,43,50,49,50,50,50
,549,54,62,50,50,62,38,50,50,48,50,54,51,57,48,48,52,48,50,48,50,51,50,47,43,50,49,50,50,50
,550,54,62,50,50,62,38,50,50,48,50,54,51,57,48,48,52,48,50,48,50,51,50,47,43,50,49,50,50,50
,551,54,62,50,50,62,38,50,50,48,50,54,51,57,48,48,52,48,50,48,50,51,50,47,43,50,49,50,50,50
,552,54,62,50,50,62,38,50,50,48,50,54,51,57,48,48,52,48,50,48,50,51,50,47,43,50,49,50,50,50
,553,54,62,50,50,62,38,50,50,48,50,54,51,57,48,48,52,48,50,48,50,51,50,47,43,50,49,50,50,50
,554,54,62,50,50,62,38,50,50,48,50,54,51,57,48,48,52,48,50,48,50,51,50,47,43,50,49,50,50,50
,555,54,62,50,50,62,38,50,50,48,50,54,51,57,48,48,52,48,50,48,50,51,50,47,43,50,49,50,50,50
,556,54,62,50,50,62,38,50,50,48,50,54,51,57,48,48,52,48,50,48,50,51,50,47,43,50,49,50,50,50
,557,54,62,50,50,62,38,50,50,48,50,54,51,57,48,48,52,48,50,48,50,51,50,47,43,50,49,50,50,50
,558,54,62,50,50,62,38,50,50,48,50,54,51,57,48,48,52,48,50,48,50,51,50,47,43,50,49,50,50,50
,559,52,62,50,50,62,38,50,50,48,50,54,51,57,48,48,4,48,50,48,50,51,50,47,43,50,49,50,50,50
,560,51,62,50,50,62,38,50,50,48,50,54,51,57,48,48,52,48,50,48,50,51,50,47,43,50,49,50,50,50
,561,55,62,50,50,62,38,50,50,48,50,54,51,57,48,48,52,48,50,48,50,51,50,47,43,50,49,50,50,50
,562,58,62,50,50,62,38,50,50,48,50,54,51,57,48,48,52,48,48,48,50,63,50,47,43,50,49,50,50,50
,563,58,62,50,50,62,38,50,50,48,50,54,51,57,48,48,52,48,13,48,50,63,50,47,43,50,49,50,50,50
,564,58,63,50,50,62,38,50,50,48,50,54,51,57,48,48,52,48,51,48,50,63,50,47,43,50,50,50,50,50
,565,58,67,50,50,62,37,50,50,48,50,54,51,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,50
,566,58,69,50,50,62,37,50,50,48,50,54,51,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,50
,567,58,66,50,50,62,37,50,50,48,50,54,51,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,50
,568,58,66,50,50,52,37,50,50,48,50,54,51,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,50
,569,58,66,50,50,52,49,50,50,48,50,54,51,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,50
,570,58,66,50,50,52,49,50,50,48,50,54,51,57,48,48,52,48,50,48,51,63,50,47,43,50,49,50,50,50
,571,58,66,50,50,52,49,50,50,48,50,54,51,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,50
,572,58,66,50,50,52,49,50,50,48,50,54,51,57,48,48,52,48,50,48,49,63,50,47,43,50,49,50,50,50
,573,58,66,50,50,52,49,50,50,48,50,54,51,57,48,48,52,48,50,48,48,63,50,47,43,50,49,50,50,50
,574,58,66,50,50,52,49,50,50,48,50,54,51,57,48,48,52,48,50,48,48,63,50,47,43,50,49,50,50,50
,575,58,66,50,50,52,49,50,50,48,50,54,51,57,48,48,52,48,50,48,49,63,50,47,43,50,49,50,50,50
,576,58,66,50,50,52,49,50,50,48,50,54,51,57,48,48,52,48,50,48,49,63,50,47,43,50,49,50,50,50
,577,58,66,50,50,52,49,50,50,48,50,54,51,57,48,48,52,48,50,48,51,63,50,47,43,50,49,50,50,50
,578,58,66,50,50,52,49,50,50,48,50,54,51,57,48,48,52,48,50,48,50,63,50,47,43,50,50,50,50,50
,579,58,66,50,50,52,49,50,50,48,50,54,51,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,50
,580,58,66,50,50,52,49,50,50,48,50,54,51,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,50
,581,58,66,50,50,52,49,50,50,48,50,54,51,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,65
,582,58,66,50,50,52,49,50,50,48,50,54,51,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,65
,583,58,66,50,50,52,49,50,50,48,50,54,51,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,72
,584,58,66,50,50,52,49,50,50,48,50,54,52,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,72
,585,58,66,50,50,52,49,50,50,48,50,54,51,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,72
,586,58,66,50,50,52,49,50,50,48,50,54,50,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,72
,587,58,66,50,50,52,49,50,50,48,50,54,49,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,72
,588,58,66,50,50,52,49,50,50,48,50,54,49,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,72
,589,58,66,50,50,52,49,50,50,48,50,54,49,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,72
,590,58,66,50,50,52,49,50,50,48,50,54,49,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,72
,591,58,66,50,50,52,49,50,50,48,50,54,49,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,72
,592,58,66,50,50,52,49,50,50,48,50,54,49,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,72
,593,58,66,50,50,52,49,50,50,48,50,54,49,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,72
,594,58,66,50,50,52,49,50,50,48,50,54,49,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,72
,595,58,66,50,50,52,49,50,50,48,50,54,49,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,72
,596,58,66,50,50,52,49,50,50,48,50,54,49,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,72
,597,58,66,50,50,52,49,50,50,48,50,54,49,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,72
,598,58,66,50,50,52,49,50,50,48,50,54,49,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,72
,599,58,66,50,50,52,49,50,50,48,50,54,49,57,48,48,52,48,50,48,50,63,50,47,43,50,49,50,50,72
,600,58,66,50,50,52,49,50,50,48,50,54,49,57,53,48,52,48,0,48,50,63,50,47,43,50,49,50,50,72
,601,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,48,48,50,63,50,53,43,50,49,50,50,72
,602,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,50,63,50,53,43,50,49,50,50,72
,603,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,50,63,50,53,43,50,49,50,50,72
,604,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,51,63,50,53,43,50,49,50,50,72
,605,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,51,63,50,53,43,50,49,50,50,72
,606,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,51,63,50,53,43,50,49,50,-1,72
,607,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,50,63,50,54,43,50,49,50,-1,72
,608,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,50,63,50,54,43,50,49,50,50,72
,609,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,50,63,50,45,43,50,49,50,50,72
,610,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,50,63,50,45,43,50,49,50,50,72
,611,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,50,63,50,45,43,50,49,50,50,72
,612,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,50,63,50,45,43,50,49,50,50,72
,613,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,50,63,50,45,43,50,49,50,50,72
,614,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,50,63,50,46,43,50,49,50,50,72
,615,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,50,63,50,46,43,50,49,50,50,72
,616,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,50,47,50,46,43,50,49,50,50,72
,617,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,50,50,50,46,43,50,49,50,50,72
,618,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,50,50,50,46,43,50,49,50,50,72
,619,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,50,50,50,46,43,50,49,50,50,72
,620,58,66,50,50,52,49,50,50,48,50,54,52,57,53,48,52,48,50,48,50,50,50,46,43,50,49,50,50,72
,621,58,66,50,50,52,49,50,50,48,50,54,55,57,53,48,52,48,50,48,50,50,50,46,43,50,49,50,50,72
,622,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,50,50,50,46,43,50,49,50,50,72
,623,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,52,48,50,48,50,50,50,46,43,50,49,50,50,72
,624,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,64,48,50,48,50,50,50,46,43,50,49,50,50,72
,625,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,70,48,50,48,50,50,50,46,54,50,49,50,50,72
,626,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,73,48,50,48,50,50,50,46,54,50,49,50,50,72
,627,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,74,48,50,48,50,50,50,46,54,50,49,50,50,72
,628,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,76,48,50,48,50,50,50,46,54,50,49,50,50,72
,629,58,66,50,50,52,49,50,50,48,50,54,50,57,53,48,76,48,50,48,50,50,50,46,54,50,49,50,50,72
,630,58,66,50,50,52,49,2,50,48,50,54,50,57,58,48,76,48,49,48,50,50,50,46,54,50,49,50,50,72
,631,58,66,50,50,52,49,50,48,48,50,54,50,57,62,48,76,48,41,48,50,50,50,46,54,50,49,50,50,72
,632,58,66,50,50,52,49,50,48,48,50,54,50,56,64,48,76,48,39,48,50,50,50,46,54,50,49,50,50,72
,633,58,66,50,50,52,53,50,48,48,50,54,50,84,64,48,76,48,40,48,50,50,48,46,54,50,49,50,50,72
,634,58,66,50,50,52,60,50,48,49,50,54,50,69,64,48,76,48,38,48,50,50,48,46,54,50,49,50,50,72
,635,58,66,50,50,52,59,50,53,51,50,54,50,69,64,48,76,48,36,48,50,50,48,46,57,50,48,50,50,72
,636,58,66,50,50,52,59,50,61,51,50,54,50,69,64,48,76,48,30,48,50,50,48,46,62,50,48,50,50,72
,637,58,66,50,50,52,59,2,63,51,50,54,50,69,64,48,76,48,26,48,50,50,48,46,65,50,48,50,50,49
,638,58,66,50,50,52,59,50,63,51,50,54,50,69,64,48,76,48,37,48,50,50,48,46,65,50,48,50,50,50
,639,58,66,50,50,52,57,50,63,52,50,54,50,69,64,48,76,48,36,48,50,50,48,46,65,50,63,50,50,50
,640,58,66,50,50,52,57,50,63,52,50,54,50,69,64,48,76,48,39,48,50,50,48,46,69,50,63,50,50,49
,641,58,66,50,50,52,54,50,63,52,50,54,50,69,64,48,76,48,37,48,51,50,48,46,68,50,63,50,50,86
,642,58,66,50,50,52,54,50,63,52,50,54,50,69,64,50,76,48,40,48,50,50,48,46,68,50,63,50,50,99
,643,58,66,50,50,52,53,50,63,52,50,54,50,69,64,50,76,48,39,48,50,50,48,46,68,50,63,50,50,0
,644,58,66,50,50,52,53,50,63,53,50,54,50,69,64,50,76,48,51,48,50,50,48,46,68,50,63,50,50,64
,645,58,66,50,50,65,53,50,63,49,50,54,50,69,64,57,76,48,50,48,52,50,48,46,70,50,63,50,50,52
,646,58,66,50,50,86,53,50,63,49,50,54,50,69,64,61,76,48,50,48,56,50,48,46,72,50,63,50,51,52
,647,58,66,50,50,97,53,50,64,49,50,54,50,69,64,62,76,48,50,48,54,50,48,44,72,50,63,50,50,57
,648,58,66,50,50,100,53,50,70,49,50,54,50,69,64,62,76,48,50,48,54,50,48,43,72,50,63,50,50,57
,649,58,66,50,50,100,53,50,71,49,50,54,52,69,64,62,76,48,50,48,54,50,48,43,72,50,63,50,80,57
,650,58,66,50,50,99,53,62,71,49,50,54,52,69,64,62,76,48,50,48,54,51,48,52,72,50,63,50,64,57
,651,58,66,50,51,97,53,71,71,49,50,54,52,69,64,62,76,48,50,48,54,53,48,52,72,50,63,50,49,57
,652,58,66,50,51,97,53,76,71,49,50,54,52,69,64,62,76,62,50,48,54,55,48,52,74,52,63,50,49,57
,653,58,66,50,51,97,53,76,71,49,51,54,52,69,64,62,76,63,50,48,54,56,48,52,74,55,63,50,49,57
,654,58,66,50,51,97,53,76,71,52,60,54,52,69,64,62,76,63,50,48,54,56,48,52,76,58,63,50,49,57
,655,58,66,50,51,97,53,76,71,49,63,54,52,69,64,62,76,63,50,48,54,56,48,52,76,58,63,50,49,57
,656,60,66,50,50,80,53,76,71,41,63,54,52,69,64,61,76,63,50,48,54,56,48,52,77,58,63,50,49,57
,657,60,66,50,50,80,53,76,71,35,63,54,52,69,64,54,76,63,50,48,54,56,48,52,77,58,63,50,49,57
,658,60,66,50,50,80,53,76,71,35,63,54,52,69,64,50,76,63,50,48,54,56,48,52,77,58,63,50,49,57
,659,60,66,50,50,80,53,76,71,35,62,54,52,69,64,48,76,63,50,48,54,56,48,52,77,58,63,50,49,57
,660,60,66,50,50,80,53,76,71,35,65,54,51,69,64,46,76,63,50,48,54,56,48,52,77,58,63,50,49,57
,661,60,66,50,50,80,53,76,71,35,65,54,50,69,64,46,76,63,50,48,54,56,48,52,77,58,63,50,49,57
,662,60,66,50,51,80,53,76,71,35,65,54,50,69,64,46,76,63,50,48,54,56,51,52,77,58,63,50,49,57
,663,60,66,50,50,80,53,76,71,35,65,54,50,69,64,46,76,63,50,48,54,56,51,52,77,58,63,50,49,57
,664,60,66,50,50,80,53,67,71,35,65,54,50,69,64,46,76,63,50,48,54,56,51,52,77,58,63,50,49,57
,665,60,66,50,50,80,53,67,71,35,65,54,50,69,64,46,76,63,50,48,54,56,50,52,77,58,63,50,49,57
,666,60,66,50,51,80,53,67,71,35,65,54,50,69,64,46,76,63,50,48,54,56,50,52,77,58,63,50,49,57
,667,60,66,50,50,80,53,67,71,35,65,66,50,69,64,46,76,63,50,48,54,56,50,52,77,58,63,50,49,57
,668,60,66,50,51,80,50,79,71,35,65,70,50,69,64,46,76,63,50,48,54,56,50,52,77,58,63,50,49,57
,669,60,66,50,52,80,52,79,71,54,65,70,50,69,64,46,76,63,50,48,54,56,50,52,77,61,63,50,49,57
,670,60,66,50,68,80,54,79,71,61,65,70,50,69,64,46,76,63,50,48,54,56,50,52,77,63,63,50,49,57
,671,60,66,50,69,80,54,79,71,61,65,70,50,69,64,46,76,63,50,48,54,56,50,52,78,63,63,50,49,57
,672,57,66,54,69,80,54,79,71,61,65,70,50,69,64,46,76,63,50,48,54,56,50,52,79,63,63,50,49,57
,673,57,66,56,69,80,54,79,71,61,65,70,50,69,64,46,76,63,50,48,54,55,50,52,63,63,63,50,49,55
,674,45,66,59,69,80,54,79,71,61,65,70,50,69,64,46,76,63,50,48,54,55,50,52,45,63,63,50,49,55
,675,45,66,60,69,80,54,83,71,61,65,70,50,69,64,46,76,63,50,48,54,55,50,52,45,63,63,50,49,55
,676,45,66,60,69,80,54,83,71,61,65,70,50,69,64,46,76,63,50,48,54,55,50,52,41,63,63,50,49,55
,677,45,66,60,69,80,54,83,71,61,65,70,50,69,64,46,76,63,50,48,54,55,50,52,41,63,63,50,49,50
,678,45,66,60,69,80,54,83,71,61,65,70,50,69,64,46,76,63,50,48,57,55,50,52,43,63,63,50,49,50
,679,45,66,60,69,80,54,82,71,61,65,70,50,69,64,46,76,63,50,48,60,55,50,55,44,63,63,50,49,50
,680,45,66,60,69,80,54,81,71,61,65,70,50,69,64,46,76,63,50,48,48,55,50,55,44,63,63,50,49,50
,681,45,66,60,68,80,54,65,71,61,65,70,50,69,64,46,76,63,50,48,61,56,50,54,47,63,63,50,49,50
,682,45,66,60,68,80,54,67,71,61,65,70,50,69,64,46,76,63,50,48,61,56,50,54,47,63,63,60,49,51
,683,45,66,60,68,80,54,67,71,61,65,70,50,69,64,46,76,63,50,48,57,56,50,54,52,63,63,68,49,51
,684,45,66,60,68,80,54,67,71,61,65,70,50,69,64,44,76,63,50,48,57,56,50,54,61,63,63,100,49,51
,685,52,66,60,69,80,54,67,71,61,65,70,50,69,64,44,76,63,47,48,57,56,50,54,65,63,63,100,49,51
,686,52,66,60,68,80,54,67,71,61,65,70,50,100,64,44,76,63,43,48,57,56,50,54,70,63,63,71,49,50
,687,52,66,60,69,80,54,67,71,61,65,70,50,100,64,44,76,63,41,48,57,57,50,54,63,63,63,71,49,50
,688,52,66,60,68,80,54,67,72,61,65,70,50,100,64,44,76,63,40,48,57,58,50,54,58,63,63,71,49,50
,689,52,66,60,68,80,54,67,73,62,65,72,50,100,64,44,76,63,39,59,57,59,50,54,58,63,63,71,49,50
,690,52,66,60,68,80,54,67,76,80,65,72,50,100,64,44,76,63,56,61,57,59,50,54,64,63,63,71,49,50
,691,52,66,60,68,80,54,67,76,79,65,72,50,100,64,44,76,63,55,61,57,59,50,54,64,63,63,71,49,50
,692,4,66,60,68,80,53,67,76,79,65,72,50,98,64,44,76,63,56,61,57,59,50,54,66,63,63,71,49,50
,693,4,66,60,68,80,59,67,76,79,65,72,50,98,64,44,76,63,56,61,57,59,50,54,67,63,63,71,49,50
,694,4,66,60,68,80,59,67,76,79,65,72,50,98,64,44,76,63,56,61,57,59,50,54,67,63,63,71,82,50
,695,52,66,60,68,80,59,67,76,79,65,72,67,98,64,44,76,63,57,61,57,59,50,54,71,63,63,71,83,50
,696,52,66,60,68,80,59,67,76,79,65,72,67,98,64,56,76,63,58,61,57,59,50,54,67,63,63,71,62,50
,697,52,66,60,68,80,59,67,76,79,65,73,67,98,64,54,76,63,59,61,57,59,50,54,67,63,63,71,49,50
,698,52,66,60,68,80,59,67,76,79,65,78,67,98,64,54,76,63,59,61,57,59,50,54,67,63,63,71,48,50
,699,52,66,60,68,80,59,67,76,79,65,78,67,98,64,54,76,63,59,61,57,59,50,54,67,63,63,71,49,50
,700,52,66,60,68,80,59,67,76,79,65,78,67,98,64,54,76,63,59,61,57,59,50,56,67,69,63,71,48,50
,701,52,66,60,68,80,59,67,76,79,65,78,67,89,64,54,76,63,59,61,57,59,50,55,67,79,63,71,48,50
,702,52,66,61,68,80,59,67,76,79,65,78,67,87,64,54,76,63,59,61,57,59,50,59,67,78,63,71,48,50
,703,52,66,66,68,80,59,67,78,79,65,78,67,87,64,54,76,63,59,61,57,59,50,69,67,78,63,71,48,50
,704,52,66,68,68,80,59,67,77,79,65,78,67,87,64,54,76,63,59,61,57,59,50,77,67,78,74,71,48,50
,705,52,66,70,68,80,59,67,77,79,65,78,67,87,64,54,76,63,59,61,57,59,50,77,67,78,77,71,48,50
,706,52,66,71,68,80,59,67,77,79,65,78,67,87,64,56,76,63,59,61,57,59,50,77,67,78,77,71,48,50
,707,52,66,70,68,80,59,67,77,79,65,78,67,87,64,46,76,63,59,61,63,59,50,77,67,78,77,71,48,50
,708,52,66,70,68,80,59,67,77,79,65,78,67,87,64,48,76,63,59,61,65,59,50,77,67,78,77,71,48,50
,709,52,66,70,68,80,59,67,77,79,65,78,67,87,64,51,76,63,59,61,65,59,53,77,67,79,77,71,48,50
,710,52,66,70,68,80,59,67,77,79,65,78,67,87,64,51,76,63,59,61,65,60,54,77,48,80,77,71,48,50
,711,4,66,70,68,80,59,67,77,79,65,78,67,87,64,51,76,63,59,61,65,60,54,77,48,80,77,71,48,50
,712,52,66,70,68,80,59,67,77,79,65,78,67,87,64,51,76,63,59,61,65,60,54,77,48,80,77,71,48,50
,713,52,66,70,68,80,59,67,77,79,65,78,67,87,64,48,76,63,59,61,65,60,54,77,48,80,77,71,48,50
,714,52,66,70,68,80,59,67,77,79,65,78,67,87,64,47,76,63,59,61,65,60,54,76,60,80,77,71,48,50
,715,52,66,70,68,80,59,67,77,79,65,78,67,77,64,47,76,63,59,61,65,60,54,77,60,80,77,71,48,50
,716,52,66,70,68,80,59,67,77,79,65,78,67,78,64,47,76,63,59,61,65,60,54,77,60,80,48,71,48,50
,717,52,66,70,68,80,59,67,77,79,65,78,67,82,64,47,76,63,59,61,65,60,54,77,60,80,48,71,48,50
,718,52,66,70,68,80,60,67,77,79,65,78,67,84,64,47,76,63,59,61,65,60,54,77,60,80,48,71,48,50
,719,52,66,70,68,100,59,67,77,79,65,78,67,84,64,47,76,63,59,61,65,60,54,77,61,80,48,71,48,50
,720,52,66,70,68,95,60,67,77,79,65,78,67,84,64,47,76,63,59,61,65,60,54,77,61,80,48,71,48,50
,721,52,66,70,68,95,59,67,77,79,65,78,53,84,64,47,76,63,59,61,65,60,54,77,61,80,48,71,48,50
,722,52,66,70,68,78,59,67,77,79,65,78,50,84,53,47,76,63,59,61,65,60,54,77,61,80,48,71,48,50
,723,52,66,70,68,64,59,67,77,79,65,78,50,84,50,47,76,63,60,61,65,60,54,77,61,80,48,71,48,50
,724,52,66,70,68,87,59,67,77,79,65,78,50,84,50,47,76,63,60,61,65,60,54,77,61,80,48,71,48,69
,725,52,66,70,68,99,59,67,77,79,65,78,50,84,50,47,76,63,60,61,65,60,54,77,61,80,48,71,48,69
,726,52,57,70,68,99,60,67,77,79,65,78,50,84,50,48,76,63,60,61,65,60,54,77,61,80,48,71,48,69
,727,52,57,70,68,99,59,67,77,86,65,78,50,84,50,49,79,63,60,61,65,60,54,76,61,80,48,71,48,69
,728,52,57,70,68,99,60,67,77,86,65,78,50,84,50,50,79,63,60,61,65,60,54,77,52,80,48,71,48,69
,729,52,57,70,68,99,67,67,77,87,65,78,50,84,50,51,79,63,60,61,65,60,54,77,50,80,48,71,48,69
,730,52,57,70,68,99,67,67,77,87,65,78,50,84,50,52,79,63,63,61,65,60,54,76,50,80,48,71,48,69
,731,52,57,70,68,99,67,67,82,90,65,78,50,84,50,52,79,63,66,61,65,60,54,76,50,80,48,71,48,69
,732,52,57,70,68,99,67,67,86,100,65,78,50,84,50,52,79,63,67,61,65,60,54,76,50,80,48,71,48,69
,733,52,57,70,68,99,67,67,87,100,65,78,50,84,50,52,79,63,68,61,65,60,54,76,50,80,48,71,48,69
,734,52,57,70,68,99,67,67,87,100,65,78,50,84,50,52,79,63,76,61,65,60,54,76,50,80,48,71,48,69
,735,52,57,70,68,99,67,67,87,100,65,78,50,84,50,52,79,63,74,61,65,60,54,76,50,80,48,71,48,69
,736,52,57,70,68,99,67,67,89,100,65,78,50,84,50,52,79,63,73,61,65,60,54,76,50,80,48,71,48,69
,737,52,57,70,68,99,67,67,89,100,77,78,50,84,50,52,79,63,73,61,65,60,54,77,50,80,48,71,48,69
,738,52,57,70,68,99,67,67,89,100,78,78,50,84,50,52,79,63,73,61,65,60,54,76,50,80,48,71,48,69
,739,52,57,70,68,99,67,67,89,100,78,78,50,84,50,52,79,63,73,61,65,60,54,77,50,80,48,71,48,69
,740,52,57,70,68,99,67,67,89,100,78,78,50,84,50,52,79,63,73,61,65,60,54,77,50,80,48,71,48,69
,741,52,57,70,68,99,67,67,89,100,78,78,50,84,55,52,79,63,74,61,65,60,54,77,50,80,48,71,48,69
,742,52,57,70,68,99,67,67,89,100,78,78,50,84,57,52,79,63,74,61,65,60,54,76,50,80,48,71,48,69
,743,52,57,70,68,99,67,67,89,100,78,78,50,84,57,52,79,63,74,61,65,60,54,76,50,80,48,71,48,69
,744,52,57,70,68,99,67,67,89,100,78,78,50,84,57,52,79,63,74,61,65,60,54,76,50,80,48,71,48,69
,745,52,57,70,68,99,67,67,89,100,78,78,50,84,57,52,79,63,74,61,64,60,55,76,50,80,48,71,48,69
,746,52,57,70,68,99,67,67,89,100,78,79,50,84,57,52,79,63,74,61,64,60,56,77,50,80,48,71,48,69
,747,52,57,70,68,99,67,67,89,100,78,85,50,84,57,54,79,63,74,61,64,60,56,77,50,80,48,71,48,69
,748,52,57,70,68,99,67,67,89,100,78,82,50,84,57,61,79,63,75,61,64,60,56,78,50,80,48,71,48,69
,749,52,57,71,68,99,67,67,88,100,78,82,50,84,57,62,79,63,76,61,64,60,56,78,50,80,48,71,48,69
,750,52,57,74,68,99,67,67,88,100,78,82,50,84,57,62,79,63,76,61,64,60,56,84,50,80,48,71,48,69
,751,52,57,75,68,99,67,67,88,100,78,82,50,84,57,62,79,63,72,61,64,60,56,48,53,80,48,71,62,69
,752,52,57,75,68,99,77,67,88,100,78,82,50,84,57,62,79,63,71,61,64,60,56,46,52,80,48,71,63,69
,753,52,57,75,68,99,77,67,88,100,78,82,50,84,57,62,79,63,71,61,64,60,56,46,45,80,48,71,50,69
,754,52,57,75,68,99,77,67,88,100,78,82,50,84,57,62,79,63,71,61,64,60,56,45,45,80,48,71,50,69
,755,52,57,75,68,99,77,67,88,100,78,82,50,84,57,62,79,63,71,61,68,60,56,45,45,80,48,71,50,69
,756,52,57,75,68,99,77,67,88,100,78,82,50,84,57,62,79,63,71,61,68,60,56,45,45,80,48,71,50,69
,757,52,57,75,68,99,77,67,88,100,78,82,50,84,57,62,79,63,71,61,68,60,56,45,45,80,48,71,50,69
,758,52,57,75,68,99,77,67,88,100,78,82,50,84,57,62,79,63,71,61,68,60,56,45,45,80,48,71,50,69
,759,52,57,75,68,99,77,67,88,100,78,82,50,84,49,62,79,63,71,61,68,60,56,45,45,80,48,71,50,69
,760,52,57,75,68,99,77,67,88,100,78,82,50,84,39,62,79,63,71,61,67,60,56,45,45,80,48,71,50,69
,761,52,57,75,68,99,77,67,88,99,78,82,50,84,38,62,79,63,71,61,65,60,56,45,45,80,48,71,50,69
,762,52,57,75,68,99,77,67,88,93,78,82,50,84,39,62,79,63,71,61,66,60,56,45,45,80,48,71,50,69
