29,time,6-Resp1,6-Resp2,6-Resp3,6-Resp4,6-Resp5,6-Resp6,6-Resp7,6-Resp8,6-Resp9,6-Resp10,6-Resp11,6-Resp12,6-Resp13,6-Resp14,6-Resp15,6-Resp16,6-Resp17,6-Resp18,6-Resp19,6-Resp20,6-Resp21,6-Resp22,6-Resp23,6-Resp25,6-Resp26,6-Resp27,6-Resp28,6-Resp29,6-Resp30
,223,50,76,86,95,96,49,65,85,50,74,100,84,79,74,76,76,57,52,77,95,69,100,100,88,82,95,91,79,100
,224,50,76,86,95,96,49,65,85,50,74,100,84,79,73,76,76,57,52,77,95,69,100,100,88,82,95,91,79,100
,225,50,76,86,95,96,49,65,85,50,74,100,84,78,74,76,76,57,52,77,95,69,100,100,88,82,95,91,79,100
,226,50,76,86,95,96,49,65,85,50,74,100,84,78,74,76,76,57,52,77,95,69,100,100,88,82,95,91,79,100
,227,100,76,86,95,96,49,65,85,50,74,100,84,78,74,76,76,57,52,77,95,69,100,100,88,82,95,92,79,100
,228,100,76,86,95,96,49,65,85,50,74,100,84,78,74,76,76,57,52,77,95,69,100,100,88,82,95,94,79,100
,229,100,76,86,95,96,49,65,85,50,74,100,84,78,74,76,76,57,52,77,95,69,100,100,88,82,95,94,79,100
,230,100,76,86,95,97,49,65,85,50,74,100,84,78,74,76,76,57,52,77,95,69,100,100,88,82,95,94,79,100
,231,100,76,86,95,97,49,65,85,50,74,100,84,78,74,76,76,57,52,77,95,69,100,100,88,82,95,94,79,100
,232,100,76,86,95,97,49,65,85,50,74,100,84,80,74,76,76,57,52,77,95,69,100,100,88,82,95,94,79,100
,233,100,76,86,95,97,49,65,85,50,74,100,84,78,74,76,77,57,52,77,95,69,100,100,77,82,95,94,79,100
,234,100,76,86,95,97,49,65,85,50,74,100,84,78,74,76,78,57,52,77,95,69,100,100,75,82,95,94,76,100
,235,100,76,86,95,97,49,65,85,50,74,100,84,78,74,76,78,57,52,77,95,69,100,100,75,100,95,94,71,100
,236,100,76,86,95,97,49,65,85,50,74,100,84,78,74,76,78,57,52,77,95,69,100,100,75,98,95,94,69,100
,237,100,81,86,95,97,49,65,85,50,74,100,84,78,73,76,78,57,52,77,95,69,100,100,75,98,95,94,66,100
,238,100,81,86,95,97,49,65,85,50,74,100,84,78,73,76,78,57,52,77,95,69,100,100,75,98,95,94,64,100
,239,100,81,86,95,97,49,65,85,50,74,100,84,78,73,76,78,57,52,77,95,69,100,100,75,98,95,94,65,100
,240,100,81,86,95,97,49,65,85,50,74,100,84,78,74,76,78,57,52,77,89,69,100,100,75,98,95,94,64,100
,241,100,81,86,95,97,49,65,85,50,74,100,84,78,73,69,100,57,52,77,80,69,100,100,75,98,95,94,72,100
,242,100,81,86,95,97,49,65,85,50,74,100,84,78,73,50,100,57,52,77,80,69,100,100,75,98,95,94,72,100
,243,100,81,86,95,97,54,65,85,50,74,100,84,78,73,47,100,57,52,77,80,69,100,100,75,99,95,94,72,100
,244,100,81,86,95,97,94,65,85,50,74,100,84,78,74,47,100,57,52,77,80,69,100,100,75,98,95,94,72,100
,245,100,81,86,95,97,95,65,85,50,74,100,84,78,74,47,100,57,52,77,80,69,73,100,51,99,95,94,72,100
,246,100,81,86,95,97,95,65,84,50,74,100,84,61,73,47,100,57,52,77,80,69,42,100,43,98,95,94,72,100
,247,100,81,86,95,97,95,65,84,50,74,100,84,55,73,47,67,48,52,77,80,69,44,100,44,99,95,94,72,100
,248,100,81,65,95,100,73,65,84,50,74,100,84,56,74,47,50,48,52,77,80,69,46,100,44,98,95,94,72,100
,249,100,81,51,95,100,49,65,84,50,74,100,84,56,74,47,50,48,52,77,80,69,48,100,44,99,95,94,72,100
,250,100,81,48,95,100,49,65,84,50,74,100,84,56,74,47,50,48,52,76,80,69,50,100,44,99,95,94,72,100
,251,100,81,50,95,99,49,65,84,50,74,100,84,56,74,47,50,48,52,76,80,69,49,100,44,98,95,94,72,100
,252,100,81,52,95,99,49,65,84,50,74,100,84,56,73,47,50,48,52,76,80,69,49,100,44,98,95,94,72,100
,253,100,81,54,95,99,49,65,84,50,74,100,84,56,73,47,50,48,52,76,80,69,49,100,44,98,95,94,72,100
,254,100,81,54,95,99,49,65,84,50,74,100,84,56,73,47,50,48,52,76,80,69,49,100,44,98,95,94,72,100
,255,100,81,49,95,99,49,65,84,50,74,100,84,56,74,47,50,48,52,76,80,69,49,100,44,99,95,94,72,100
,256,100,81,50,95,99,49,65,84,50,74,100,84,56,73,47,50,48,52,76,80,69,49,100,44,98,95,94,75,100
,257,100,81,50,95,99,49,65,84,50,74,100,84,56,73,47,50,48,52,76,80,69,49,100,44,99,95,94,82,100
,258,100,81,50,95,99,49,65,84,50,74,100,84,56,73,47,50,48,52,76,80,69,49,100,44,98,95,93,82,100
,259,100,81,50,95,99,49,65,84,50,74,100,84,56,73,48,50,48,52,76,80,69,49,100,44,99,95,93,82,100
,260,100,81,50,95,99,49,65,84,50,74,100,84,56,73,69,50,48,52,76,80,69,49,100,44,98,95,93,82,100
,261,100,81,50,95,99,49,65,84,50,74,100,84,56,73,73,50,48,52,76,80,69,100,100,44,98,95,93,82,100
,262,100,81,50,95,99,49,65,84,50,74,100,84,56,73,73,50,48,52,76,80,69,100,100,44,99,95,93,82,100
,263,100,81,50,95,99,49,65,84,50,74,100,84,56,73,73,50,48,52,76,80,69,100,100,44,98,95,93,82,100
,264,100,81,50,95,99,49,65,84,50,74,100,84,56,73,73,50,48,52,76,80,69,100,100,44,99,95,93,82,100
,265,100,81,50,95,99,49,65,84,50,74,100,84,56,73,73,50,48,52,76,80,69,100,100,44,99,95,93,82,100
,266,100,81,50,95,99,49,65,84,50,74,100,84,56,73,73,50,48,52,76,80,69,100,100,44,98,95,95,82,100
,267,100,81,50,95,99,49,65,84,50,74,100,84,56,74,73,50,48,52,76,80,69,100,100,44,99,95,95,82,100
,268,100,81,50,95,99,49,65,86,50,74,100,84,56,73,73,50,48,52,76,80,69,100,100,44,100,95,95,82,100
,269,100,81,50,95,99,49,65,86,50,74,100,84,57,73,73,50,48,52,76,80,69,100,100,44,100,95,95,82,100
,270,100,81,50,95,99,49,65,86,50,74,100,84,57,73,73,50,48,52,92,80,69,100,100,44,100,95,95,89,100
,271,100,81,50,95,99,49,65,86,50,74,100,84,56,73,73,50,48,52,92,67,69,100,100,44,100,95,95,90,100
,272,100,81,50,95,99,49,65,86,50,74,100,84,56,73,73,50,48,52,92,60,69,100,100,44,100,95,95,97,100
,273,100,81,50,95,99,49,65,86,50,74,100,84,56,73,73,50,48,52,92,79,69,100,100,44,100,95,95,100,100
,274,100,81,50,95,100,49,65,86,50,74,100,84,56,73,73,50,48,52,92,79,69,100,100,44,100,95,95,100,100
,275,100,81,50,95,100,49,65,86,50,74,100,84,56,73,73,50,48,52,92,79,69,100,100,44,100,95,95,100,100
,276,100,81,50,95,100,49,65,86,50,74,100,84,56,73,73,50,48,52,92,79,69,100,100,44,100,95,95,100,100
,277,100,81,50,95,100,49,65,86,50,74,100,84,56,73,73,50,48,52,92,79,69,100,100,44,100,95,100,100,100
,278,100,81,50,95,100,49,65,86,50,74,100,84,56,73,73,50,48,52,92,79,69,100,100,44,100,95,100,100,100
,279,100,81,50,95,100,49,65,86,50,74,100,84,56,73,73,50,48,53,92,79,69,100,100,44,100,95,100,100,100
,280,100,81,50,95,100,49,65,86,50,74,100,84,56,73,73,50,48,51,92,79,69,100,100,44,100,95,100,100,100
,281,100,81,50,95,100,49,65,86,50,74,100,84,56,73,73,50,48,51,92,79,69,100,100,44,100,95,100,100,100
,282,100,81,50,95,100,49,65,86,50,74,100,84,56,73,73,50,48,86,92,79,69,100,100,44,100,95,100,100,100
,283,100,81,50,95,100,49,65,86,50,74,100,84,56,74,73,50,48,93,92,79,69,100,100,44,100,95,100,100,100
,284,100,81,50,95,100,49,65,86,50,74,100,84,56,73,73,50,48,93,92,79,69,100,100,44,100,95,100,100,100
,285,100,81,50,95,100,49,65,86,50,74,100,84,56,73,73,50,48,93,92,79,69,100,100,44,100,95,100,100,100
,286,100,81,50,95,100,49,65,86,50,74,100,84,57,73,73,50,48,93,92,79,69,100,100,44,100,95,100,100,100
,287,100,81,50,95,100,49,65,86,50,74,100,84,58,73,73,50,48,93,92,79,69,100,100,52,100,95,100,100,100
,288,100,81,50,95,100,49,65,86,50,74,100,84,58,73,73,50,48,93,92,79,69,100,100,52,100,95,100,100,100
,289,100,81,50,95,100,49,65,86,50,74,100,84,58,73,73,50,48,93,92,79,69,100,100,52,100,95,100,100,100
,290,100,81,50,95,100,49,65,86,50,74,100,84,58,73,73,50,48,93,92,79,69,100,100,52,100,95,100,100,100
,291,100,81,50,95,100,49,65,86,50,74,100,84,58,73,73,50,48,93,92,79,69,100,100,52,100,95,100,100,100
,292,100,81,50,95,100,49,65,86,50,74,100,84,58,73,73,50,48,93,92,79,69,100,100,52,100,95,100,100,100
,293,100,81,50,95,100,49,65,86,50,74,100,84,58,74,73,50,48,93,92,79,69,100,100,52,100,95,100,100,100
,294,100,81,50,95,100,49,65,86,50,74,100,84,58,73,73,50,48,93,92,79,69,100,100,52,100,95,100,100,100
,295,100,81,50,95,100,49,65,87,50,74,100,84,58,74,73,50,48,93,92,79,69,100,100,52,100,95,100,100,100
,296,100,81,50,95,100,49,65,87,50,74,100,84,58,74,73,50,48,93,92,79,69,100,100,52,100,95,100,100,100
,297,100,81,50,95,100,49,65,82,50,74,100,84,58,73,73,50,48,93,92,48,69,100,100,52,100,95,100,100,100
,298,100,81,50,95,100,49,65,80,50,74,100,84,58,74,73,50,48,93,92,49,69,100,100,45,100,95,100,100,100
,299,100,81,50,95,100,49,65,80,50,53,100,84,58,73,43,50,48,93,92,49,69,100,100,45,100,95,100,100,100
,300,100,55,50,95,100,49,65,52,50,49,99,84,58,74,51,50,48,93,92,49,69,100,100,45,100,81,99,100,100
,301,95,56,50,70,84,49,65,50,50,49,55,72,54,73,48,50,48,93,92,49,69,100,91,45,50,50,52,79,65
,302,56,52,50,52,54,49,65,49,50,49,55,55,56,73,48,50,48,93,92,49,69,72,55,45,56,49,50,53,51
,303,52,52,50,52,51,49,65,49,50,49,55,54,56,73,48,50,48,93,92,49,49,47,48,45,55,49,50,51,51
,304,50,52,50,52,50,49,65,49,50,49,55,54,56,73,48,50,48,64,92,49,48,48,50,45,55,49,50,50,50
,305,50,52,50,52,50,49,65,49,50,49,55,54,56,73,48,50,48,52,92,49,48,51,50,45,55,49,50,50,50
,306,50,52,50,52,50,49,65,49,67,49,55,54,56,73,48,50,48,52,92,49,48,48,50,45,55,49,50,50,50
,307,50,52,50,52,50,49,65,49,76,49,55,54,56,73,48,50,48,52,92,49,48,53,50,45,55,49,50,50,50
,308,50,52,50,52,50,49,65,48,90,49,55,54,56,73,48,50,48,52,92,49,48,54,50,45,55,49,50,50,50
,309,50,52,50,52,50,49,65,49,92,49,55,54,56,73,48,50,48,52,92,49,48,54,50,45,55,49,50,50,50
,310,50,52,50,52,50,49,65,50,83,49,55,54,56,74,48,50,48,52,92,49,48,54,50,45,55,49,50,50,50
,311,50,52,50,52,50,49,65,49,50,49,55,54,56,73,48,50,48,52,92,49,48,54,50,45,55,49,50,50,50
,312,50,52,50,52,50,49,65,50,49,49,55,54,56,73,91,50,48,52,92,49,48,51,50,45,55,49,50,50,50
,313,50,52,50,52,50,49,49,51,49,49,55,54,56,73,95,50,48,52,92,49,48,50,50,45,55,49,50,50,50
,314,50,52,50,52,50,49,49,53,49,49,55,54,56,74,95,50,48,52,92,49,48,48,50,45,55,49,50,50,50
,315,50,52,50,52,50,49,49,56,49,49,55,54,56,73,95,50,48,52,92,49,48,50,50,45,55,49,50,50,50
,316,50,52,50,52,50,49,49,57,51,49,55,54,56,73,95,50,48,52,59,49,48,50,50,45,55,49,50,50,50
,317,50,52,50,52,50,49,49,57,50,49,55,54,56,51,95,50,48,52,47,49,48,50,50,45,55,49,50,50,50
,318,50,52,50,52,50,49,49,59,50,49,55,54,56,48,95,50,48,52,47,49,48,50,50,45,55,49,50,50,50
,319,50,52,50,52,50,49,49,59,50,49,55,54,56,48,94,50,48,52,46,49,48,50,50,45,55,49,50,50,50
,320,50,52,50,52,50,49,49,59,51,49,55,54,56,48,94,50,48,52,46,49,48,50,50,45,55,49,50,50,50
,321,50,52,50,52,50,49,49,59,51,49,55,54,56,48,94,50,48,52,46,49,48,50,50,45,55,49,50,50,50
,322,50,52,50,52,50,49,49,59,51,49,55,54,56,48,94,50,48,52,46,49,48,50,50,45,55,49,50,50,50
,323,50,52,50,52,50,49,49,59,51,49,55,54,56,48,94,50,48,52,46,49,48,50,50,45,55,49,50,50,50
,324,50,52,50,52,50,49,49,60,51,49,55,54,56,48,94,50,48,52,46,49,48,50,50,45,55,49,50,50,50
,325,50,52,50,52,50,49,49,60,51,49,55,54,56,48,95,50,48,52,46,49,48,50,50,45,55,49,50,50,50
,326,50,52,50,52,50,49,49,62,51,49,55,54,56,48,95,50,48,52,46,49,48,72,50,45,55,49,64,54,50
,327,50,52,50,52,50,49,49,65,51,49,55,54,56,48,95,50,48,52,46,49,48,89,50,45,55,49,66,69,50
,328,50,52,50,52,50,49,49,66,51,49,55,54,56,48,95,50,48,52,46,49,48,89,50,45,55,49,68,72,50
,329,50,52,50,52,50,49,49,66,51,49,55,54,56,48,95,50,48,52,46,49,48,89,50,45,55,49,69,72,52
,330,50,52,50,52,50,49,49,66,51,49,55,54,56,48,95,50,48,52,46,49,48,89,50,45,55,49,69,72,54
,331,50,52,50,52,50,49,49,66,51,49,55,54,56,48,95,50,48,52,46,49,48,89,50,45,100,49,78,72,55
,332,50,52,69,52,50,49,49,66,51,49,55,54,56,48,95,50,48,52,46,49,48,89,50,45,100,49,82,72,54
,333,50,52,82,52,50,49,49,66,51,49,55,54,56,48,95,50,48,52,46,49,48,89,50,45,100,49,82,77,55
,334,50,52,82,52,51,49,49,67,51,49,55,54,56,48,95,50,48,52,46,49,48,89,50,45,100,49,83,86,55
,335,50,52,82,52,51,49,49,68,51,49,55,54,56,48,95,50,48,52,46,49,48,89,50,45,100,49,83,93,55
,336,50,52,82,52,100,49,49,68,51,49,55,54,56,48,95,50,48,52,46,78,48,89,50,45,100,49,83,94,55
,337,50,52,82,52,100,49,49,68,51,49,55,54,56,48,95,50,48,53,46,95,48,89,50,45,100,49,83,94,59
,338,50,52,82,52,100,49,49,68,51,49,55,54,56,48,95,50,48,91,46,95,48,89,50,45,100,49,89,94,58
,339,50,52,82,52,100,49,49,71,51,49,55,54,56,48,95,50,48,91,46,95,48,89,50,45,100,49,93,94,58
,340,50,52,82,52,100,49,49,83,51,49,55,54,56,48,95,50,48,100,46,95,48,89,50,45,100,49,100,94,58
,341,50,52,82,52,100,49,49,91,51,49,55,54,56,48,95,50,48,100,46,95,48,89,50,45,100,49,100,94,58
,342,50,52,82,52,100,49,49,91,51,49,55,54,56,48,95,50,48,100,46,95,48,89,50,45,100,49,100,94,58
,343,50,52,82,52,100,49,49,91,51,49,55,54,56,48,95,50,48,100,46,95,48,89,50,45,100,49,100,94,58
,344,57,52,82,52,100,49,49,91,51,49,55,54,56,48,95,50,48,100,46,95,48,89,50,45,100,49,100,94,58
,345,78,52,82,52,100,49,49,91,51,49,55,54,56,48,95,50,48,100,46,95,48,89,50,45,100,49,100,95,58
,346,83,52,82,52,100,49,49,91,51,49,55,54,56,48,95,50,65,100,46,95,48,89,50,45,100,49,100,96,58
,347,83,52,82,52,100,49,49,91,51,49,55,54,56,48,95,50,66,100,46,95,48,89,50,45,100,49,100,97,58
,348,85,52,82,52,100,49,49,92,51,49,55,54,56,48,95,50,66,100,46,95,48,89,50,45,100,49,100,98,58
,349,87,52,82,52,100,49,49,92,51,49,55,54,56,48,95,53,66,100,46,95,48,89,50,45,100,49,100,98,58
,350,87,52,82,52,100,49,49,92,51,49,55,54,56,48,95,63,66,100,46,95,48,89,50,45,100,49,100,98,58
,351,87,52,82,52,100,49,49,90,51,49,55,54,56,48,95,64,66,100,46,95,48,89,50,45,100,49,100,98,59
,352,87,52,82,52,100,49,49,90,51,49,55,54,56,48,95,64,66,100,46,95,48,89,50,45,100,49,100,98,60
,353,87,52,82,52,100,49,49,90,51,49,55,54,56,48,95,64,66,100,46,95,48,89,50,45,100,49,100,98,60
,354,87,52,82,52,100,49,49,90,51,49,55,54,56,48,95,64,66,100,46,95,48,89,50,45,100,49,100,98,60
,355,87,52,82,52,100,49,49,90,51,49,55,54,56,48,95,64,66,100,46,95,48,89,50,45,100,49,100,98,60
,356,87,52,82,52,100,49,49,95,51,49,55,54,56,48,94,64,66,100,46,95,48,89,50,45,100,49,100,98,60
,357,87,52,82,52,100,49,49,100,51,49,55,54,56,48,95,64,66,100,46,95,48,89,50,45,100,49,100,98,60
,358,87,52,82,52,100,49,49,100,51,49,55,54,56,48,95,64,66,100,46,95,48,89,50,45,100,49,100,98,60
,359,87,74,82,52,100,49,49,100,51,49,55,54,56,48,94,64,66,100,46,95,48,89,50,45,100,49,100,98,60
,360,87,75,82,52,100,49,49,100,51,49,55,54,56,48,94,64,66,100,46,95,48,89,50,45,100,49,100,98,60
,361,87,75,82,52,100,49,49,100,51,49,55,54,56,48,95,64,66,100,46,95,48,89,50,45,100,49,100,98,100
,362,87,75,82,52,100,49,49,100,51,49,55,54,56,48,94,64,66,100,46,95,48,89,50,45,100,49,100,98,100
,363,87,75,82,52,100,49,49,100,51,49,55,54,56,48,95,64,66,100,46,95,48,89,50,45,100,82,100,98,100
,364,87,75,82,52,100,49,49,100,51,49,55,54,56,48,94,64,3,100,46,95,48,89,50,45,100,94,100,98,100
,365,87,75,82,52,100,49,49,100,51,75,55,54,56,48,94,64,66,100,46,95,48,89,50,45,100,94,100,98,100
,366,87,75,82,52,100,49,49,100,51,77,55,54,56,48,94,64,66,100,46,95,48,89,50,45,100,91,100,98,100
,367,87,75,82,52,100,49,49,100,51,77,55,54,56,48,95,64,66,100,46,95,48,89,50,45,100,84,100,98,100
,368,87,75,82,52,100,49,49,100,51,77,55,54,56,48,94,64,66,100,46,95,48,89,50,45,100,81,100,98,100
,369,87,75,82,52,100,49,49,100,51,77,55,54,56,48,94,64,66,100,46,95,48,89,50,45,100,81,100,98,100
,370,87,75,82,52,100,49,49,100,51,77,55,54,56,48,94,64,66,100,46,95,48,89,50,45,100,81,100,98,100
,371,87,75,82,52,100,49,49,100,51,77,55,54,56,48,94,66,66,100,46,95,48,89,50,45,100,81,100,99,100
,372,87,75,82,52,100,49,49,100,51,77,55,54,56,48,94,66,66,100,46,95,48,89,50,45,100,81,100,99,100
,373,87,75,82,52,100,49,49,100,51,77,55,54,56,48,95,66,66,100,46,95,48,89,50,45,100,81,100,99,100
,374,87,75,82,52,100,49,49,100,51,77,55,54,56,48,94,66,66,100,46,95,48,89,50,45,100,81,100,99,100
,375,87,75,82,52,100,49,49,97,51,77,55,54,56,48,94,66,66,100,46,95,48,89,50,45,100,81,100,99,100
,376,87,75,82,52,100,49,68,89,51,77,55,54,75,48,95,66,66,100,46,95,48,89,50,45,100,81,100,99,91
,377,87,75,82,52,100,49,66,89,51,77,55,54,84,48,94,66,66,100,46,95,48,89,50,45,100,81,100,99,91
,378,87,75,82,52,100,33,80,93,51,77,55,54,84,48,94,66,66,100,46,95,48,89,50,45,100,81,100,99,91
,379,87,75,82,52,100,49,74,100,51,77,55,54,84,48,95,66,66,100,46,95,48,89,50,45,100,81,100,99,91
,380,87,75,82,52,100,49,68,100,51,77,55,54,84,48,95,66,66,100,46,95,48,89,50,45,100,81,100,99,91
,381,87,75,82,52,100,49,68,100,51,77,55,54,84,49,95,66,66,100,46,95,48,89,50,45,100,81,100,99,91
,382,87,75,82,52,100,49,68,100,51,77,55,54,84,72,95,66,66,100,46,95,48,89,50,45,100,81,100,98,91
,383,87,75,82,52,100,49,68,100,51,77,55,54,84,72,95,66,66,100,46,95,48,89,50,45,100,81,92,93,91
,384,87,75,82,52,100,49,68,100,51,77,55,54,84,72,95,66,67,100,46,95,48,89,50,45,100,81,92,85,91
,385,87,75,82,52,100,49,68,100,51,77,55,54,87,72,95,66,67,100,46,95,48,89,50,45,100,81,86,81,91
,386,87,75,82,52,100,49,68,100,51,77,55,54,87,72,95,66,68,100,46,95,48,89,50,45,100,81,83,75,91
,387,87,75,82,52,100,49,68,100,51,77,55,54,87,72,95,66,68,100,46,95,48,89,50,45,100,81,80,74,91
,388,87,75,82,52,100,49,68,100,51,77,55,54,87,72,95,66,68,100,46,95,48,89,50,45,100,81,78,74,91
,389,87,75,82,52,100,49,68,100,51,77,55,54,87,72,95,66,68,100,46,95,48,89,50,45,100,81,78,74,91
,390,87,75,82,52,100,49,68,100,51,77,55,54,87,72,95,66,68,100,46,95,48,89,50,45,100,81,78,74,91
,391,87,75,82,52,100,49,68,100,66,77,55,54,91,72,95,66,68,100,46,95,48,89,50,45,100,81,78,74,91
,392,87,75,82,52,100,49,68,100,76,77,55,54,97,72,95,66,68,100,46,95,48,89,50,45,100,81,78,74,91
,393,87,75,82,52,100,49,68,100,80,77,55,54,97,72,95,66,68,100,46,95,48,89,50,45,100,81,78,74,91
,394,87,75,82,52,100,49,68,100,81,77,55,54,97,72,95,66,68,100,46,95,48,89,49,45,100,81,77,74,91
,395,87,75,82,52,100,49,68,100,83,77,61,54,97,72,95,66,68,100,46,95,48,89,54,45,100,81,76,74,91
,396,87,75,82,52,100,49,68,100,83,77,73,54,97,72,95,66,68,100,46,95,48,89,61,45,100,81,75,74,91
,397,87,75,82,52,100,49,68,100,83,77,100,54,97,72,95,66,68,100,46,95,48,89,71,45,100,81,75,74,91
,398,87,75,82,52,100,49,68,100,79,77,100,54,97,72,95,66,68,100,46,95,48,89,72,45,100,81,75,74,91
,399,87,75,82,52,100,49,68,100,80,77,100,54,97,72,95,72,68,100,46,95,48,89,75,45,100,81,75,74,91
,400,87,75,82,52,100,49,68,100,82,77,100,54,97,72,95,72,68,100,46,95,48,89,75,45,100,81,75,74,91
,401,87,75,82,52,100,48,68,100,83,77,100,54,97,72,95,72,68,100,46,95,48,89,75,45,100,81,75,74,91
,402,87,75,82,52,100,48,68,100,87,77,100,54,97,72,95,72,68,100,46,95,48,89,75,45,100,81,75,73,91
,403,87,75,82,52,100,48,68,100,86,77,100,54,97,72,95,72,68,100,46,95,48,89,75,45,100,81,75,73,91
,404,87,75,82,52,100,48,68,100,86,77,100,54,97,72,95,72,68,100,46,95,48,89,75,45,100,81,75,73,91
,405,87,75,82,52,100,48,68,100,86,77,100,54,97,72,95,72,68,100,46,95,48,89,75,45,100,81,75,73,91
,406,87,75,82,52,100,48,68,100,86,77,100,54,97,72,95,72,68,100,46,95,48,89,75,45,100,81,74,74,91
,407,87,75,82,52,100,48,48,100,86,77,100,54,97,72,95,72,68,100,46,95,56,89,75,45,100,81,74,74,91
,408,87,75,82,52,100,48,47,100,86,77,100,54,97,57,95,72,68,100,46,95,63,89,75,45,100,81,74,74,91
,409,87,75,82,52,100,48,47,100,86,77,100,54,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,410,87,75,82,52,100,48,47,100,86,77,100,54,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,411,87,75,82,52,100,48,47,100,86,77,100,54,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,412,87,75,82,52,100,48,47,100,86,77,100,54,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,413,87,75,82,52,100,48,47,100,86,77,100,54,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,414,87,75,82,52,100,48,47,100,86,77,100,54,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,415,87,75,82,52,100,48,47,100,86,77,100,54,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,416,87,75,82,52,100,48,47,100,86,77,100,54,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,417,87,75,82,52,100,48,47,100,86,77,100,54,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,418,87,75,82,52,100,48,47,100,86,77,100,54,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,419,87,75,82,52,100,48,47,100,86,77,100,54,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,420,87,75,82,52,100,48,47,100,86,77,100,54,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,421,87,75,82,52,100,48,47,100,86,77,100,54,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,422,87,75,82,52,100,48,47,100,86,77,100,54,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,423,87,75,82,52,100,48,47,100,86,77,100,54,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,424,87,75,82,52,100,48,47,100,86,77,100,54,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,425,87,75,82,52,100,48,47,100,86,77,100,57,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,426,87,75,82,52,100,48,47,100,86,77,100,68,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,427,87,75,82,52,100,48,47,100,86,77,100,76,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,428,87,75,82,52,100,48,47,100,86,77,100,78,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,429,87,75,82,52,100,48,47,100,86,77,100,78,97,48,95,72,68,100,46,95,64,89,75,45,100,81,74,74,91
,430,87,75,82,52,100,48,47,100,86,77,100,78,97,48,95,72,68,100,46,95,64,89,75,44,100,81,74,73,91
,431,87,75,82,52,100,48,47,100,86,77,100,78,97,48,95,72,68,100,46,95,64,89,75,44,100,81,74,74,91
,432,87,75,82,52,100,48,47,100,86,77,100,78,97,48,95,72,68,100,46,95,64,89,75,44,100,81,74,74,91
,433,87,75,82,52,100,48,47,100,86,77,100,78,97,48,95,72,68,100,46,95,64,89,75,44,100,81,74,74,91
,434,87,75,82,52,100,48,47,100,86,77,100,78,97,48,95,72,68,100,46,95,64,89,75,44,100,81,74,74,90
,435,87,75,82,52,100,48,47,100,86,77,100,78,97,48,95,72,68,100,46,95,64,89,75,44,100,81,74,74,91
,436,87,75,82,71,100,48,47,100,86,77,100,78,97,48,94,72,68,100,46,95,64,89,75,44,100,81,74,74,91
,437,88,75,82,94,100,48,47,100,86,77,100,78,97,48,95,72,68,100,46,95,64,89,75,44,100,81,76,74,91
,438,91,75,82,94,100,48,47,100,86,77,100,78,97,48,94,72,68,100,46,95,64,89,75,44,100,81,82,74,91
,439,91,75,82,94,100,48,47,100,86,77,100,78,97,48,95,72,68,100,46,47,64,89,75,44,100,81,82,74,91
,440,91,75,82,94,100,48,47,100,86,77,100,78,97,48,95,72,68,100,46,47,64,89,75,44,100,81,82,74,91
,441,91,75,82,94,100,48,47,100,86,77,100,78,97,48,95,72,68,100,47,47,64,89,75,44,100,81,85,74,91
,442,91,75,82,94,100,48,47,100,86,77,100,78,97,48,95,72,68,100,46,47,64,89,75,44,100,81,90,74,91
,443,91,75,82,94,100,48,47,100,86,77,100,78,97,48,95,72,68,100,46,47,64,89,75,44,100,81,90,74,91
,444,91,75,82,94,100,48,47,100,86,77,100,78,97,48,95,76,68,100,47,47,64,89,75,44,100,81,90,74,91
,445,91,75,82,94,100,48,47,100,86,77,100,78,97,48,95,77,68,100,46,47,64,89,75,44,100,81,90,74,91
,446,91,75,82,94,100,48,47,100,86,77,100,78,97,48,95,77,68,100,46,47,64,89,75,44,100,81,90,74,91
,447,91,75,82,94,100,48,47,100,86,77,100,78,97,48,95,77,68,100,46,47,64,89,75,44,100,81,90,74,91
,448,91,75,82,94,100,48,47,100,86,77,100,78,97,48,94,77,68,100,46,47,64,89,75,44,100,81,90,74,91
