29,time,1-Resp1,1-Resp2,1-Resp3,1-Resp4,1-Resp5,1-Resp6,1-Resp7,1-Resp8,1-Resp9,1-Resp10,1-Resp11,1-Resp12,1-Resp13,1-Resp14,1-Resp15,1-Resp16,1-Resp17,1-Resp18,1-Resp19,1-Resp20,1-Resp21,1-Resp22,1-Resp23,1-Resp25,1-Resp26,1-Resp27,1-Resp28,1-Resp29,1-Resp30
,212,78,84,78,30,71,84,88,78,89,60,59,84,79,77,88,86,68,76,100,89,100,90,100,86,83,66,87,-1,86
,213,78,84,78,30,71,84,88,78,89,60,59,84,79,77,88,86,68,75,100,89,100,90,100,86,83,66,87,-1,86
,214,78,85,78,30,71,84,88,78,89,60,59,84,79,77,88,86,68,75,100,89,100,90,100,86,83,66,87,-1,86
,215,78,84,78,30,71,-1,88,78,89,-1,59,84,79,77,88,86,68,75,100,89,100,90,100,86,83,66,87,-1,86
,216,78,84,78,30,71,-1,88,78,89,-1,59,84,79,-1,88,86,68,76,100,89,100,90,100,86,83,66,87,-1,86
,217,78,84,78,30,70,-1,88,78,90,-1,59,84,79,-1,88,86,68,76,100,89,100,90,100,86,83,66,87,-1,86
,218,78,84,78,30,70,-1,88,78,90,-1,59,84,79,-1,88,86,68,76,100,89,100,90,100,86,83,66,87,-1,86
,219,78,84,78,30,70,-1,88,78,90,-1,59,84,79,-1,88,86,68,76,100,89,100,90,100,86,83,66,87,-1,86
,220,78,85,78,30,70,-1,88,78,90,-1,59,84,79,-1,88,86,68,76,100,89,100,90,100,86,83,66,87,-1,86
,221,78,85,78,30,70,-1,88,78,88,-1,59,84,79,79,88,85,68,76,100,89,100,90,100,86,83,66,87,-1,86
,222,78,85,78,30,70,-1,88,78,87,-1,59,84,79,79,88,85,68,76,100,89,100,90,100,86,83,66,87,-1,86
,223,78,85,78,30,70,-1,88,78,86,-1,59,84,79,79,88,85,68,76,100,89,100,90,100,85,83,66,87,-1,86
,224,78,85,78,30,70,-1,88,78,85,-1,59,84,79,79,87,85,68,76,100,89,100,90,100,67,83,66,87,-1,86
,225,78,85,78,30,70,-1,88,78,84,-1,59,84,79,79,86,85,68,76,100,89,100,90,100,66,83,66,87,-1,86
,226,78,85,78,30,70,-1,88,78,83,-1,59,84,79,79,80,85,68,76,100,89,100,90,100,66,83,66,87,-1,86
,227,78,85,78,30,70,-1,88,78,83,-1,59,84,79,79,75,84,68,76,100,89,100,90,100,66,83,66,87,-1,86
,228,78,85,78,30,70,-1,88,78,83,-1,59,84,79,79,75,84,68,76,100,89,100,90,100,66,83,66,87,-1,86
,229,78,85,78,30,70,-1,88,78,83,-1,59,84,79,79,66,84,68,76,100,89,100,90,100,66,83,66,87,-1,73
,230,78,85,78,30,70,-1,88,78,83,-1,59,84,79,79,62,80,68,77,100,89,100,74,100,66,83,66,87,-1,72
,231,79,85,78,30,70,-1,88,78,83,-1,59,84,79,79,49,79,68,77,100,89,100,74,100,66,83,66,87,-1,72
,232,79,85,78,31,70,-1,88,78,83,-1,59,84,79,79,48,79,68,77,100,89,100,74,100,66,83,66,87,-1,72
,233,79,85,78,31,70,-1,88,78,83,-1,59,84,79,79,48,79,68,77,100,89,100,74,100,66,83,66,87,-1,72
,234,79,-1,78,26,70,-1,88,78,83,-1,59,84,79,79,48,79,68,77,100,89,100,74,100,66,84,66,87,-1,72
,235,79,84,78,26,70,-1,88,78,83,-1,59,84,79,79,48,79,68,77,100,89,100,74,100,-1,84,66,87,-1,65
,236,79,84,78,26,70,-1,88,78,83,-1,59,84,79,79,48,79,68,77,100,89,100,74,100,-1,84,66,87,-1,65
,237,79,85,78,26,69,-1,88,78,83,-1,59,84,79,79,48,79,68,77,100,89,100,67,100,-1,84,66,87,-1,65
,238,-1,85,78,57,68,-1,88,78,83,-1,59,84,79,79,48,79,68,77,100,89,100,67,100,-1,84,66,87,-1,65
,239,-1,85,78,57,67,-1,88,78,83,-1,59,84,79,79,48,79,68,77,100,89,100,66,100,66,84,66,87,-1,65
,240,-1,85,78,57,67,-1,88,78,83,-1,59,80,79,79,48,79,68,77,100,89,100,66,100,66,84,66,87,-1,65
,241,-1,85,78,57,67,-1,88,78,83,73,59,80,79,79,44,79,68,77,100,89,100,66,100,66,84,66,87,-1,65
,242,-1,85,78,57,67,-1,88,78,83,73,59,80,79,79,41,79,68,77,100,89,100,66,100,66,84,66,87,-1,65
,243,-1,85,78,59,67,-1,88,78,83,73,59,80,79,79,42,79,68,77,100,89,100,66,100,66,84,66,87,-1,65
,244,-1,85,78,59,67,-1,88,78,83,73,59,80,79,79,42,79,68,77,100,89,100,66,100,66,84,48,87,-1,65
,245,-1,85,78,59,67,-1,88,78,83,73,59,80,79,79,42,79,68,77,100,89,100,66,100,66,84,48,87,-1,65
,246,-1,85,78,59,67,-1,88,78,83,73,59,80,79,79,43,79,68,77,68,89,64,66,100,66,84,48,87,-1,65
,247,-1,85,78,59,67,-1,88,78,83,73,59,80,79,79,43,79,68,77,100,89,100,66,100,66,84,48,87,-1,65
,248,-1,85,78,59,67,-1,88,78,83,-1,59,80,79,79,43,79,68,77,100,89,100,66,100,66,84,48,87,-1,65
,249,-1,85,78,59,67,-1,88,78,83,-1,59,80,79,79,43,79,68,77,100,89,100,66,100,66,84,48,87,-1,65
,250,-1,85,78,59,67,-1,88,78,83,-1,59,80,79,79,43,79,68,77,100,89,64,68,100,66,84,48,87,-1,65
,251,-1,85,78,59,67,-1,88,78,83,-1,59,80,79,79,43,79,68,77,100,89,100,68,100,66,84,48,87,-1,65
,252,-1,85,78,59,67,-1,88,78,83,-1,59,79,79,79,43,79,68,77,100,89,100,68,100,66,84,48,87,-1,65
,253,-1,85,78,59,67,-1,88,78,83,-1,59,78,79,79,43,79,68,77,100,89,100,68,100,66,84,48,87,-1,65
,254,-1,84,78,59,67,-1,88,66,83,-1,59,78,79,79,43,79,68,77,100,89,100,68,100,66,84,48,87,-1,65
,255,-1,84,78,59,67,-1,88,61,83,-1,59,78,79,79,43,79,68,77,100,89,100,68,100,66,84,48,87,-1,65
,256,-1,84,78,59,67,-1,88,61,83,-1,59,78,79,79,44,79,68,77,100,89,100,68,100,66,84,48,87,-1,65
,257,-1,84,78,59,67,-1,88,61,83,-1,59,78,79,79,44,78,68,77,100,89,100,68,100,66,84,48,87,-1,65
,258,-1,84,78,59,67,52,88,61,83,-1,59,78,79,79,45,77,68,77,100,-1,100,68,100,66,84,48,87,-1,65
,259,-1,84,78,59,67,52,79,61,83,-1,59,78,79,79,45,76,68,77,100,-1,100,68,100,66,84,48,87,-1,65
,260,-1,84,78,59,67,52,77,61,83,-1,59,78,79,79,46,75,68,77,100,-1,100,68,100,66,84,48,87,-1,65
,261,-1,-1,78,59,67,52,73,61,83,-1,59,78,79,79,47,75,68,77,100,-1,100,68,100,66,84,48,87,-1,65
,262,-1,-1,78,59,67,52,72,61,83,-1,59,78,79,79,50,75,68,78,100,-1,100,68,100,66,83,48,87,-1,65
,263,-1,84,78,59,67,52,69,61,83,-1,59,78,79,79,50,75,68,78,100,-1,100,68,100,66,83,42,87,-1,65
,264,-1,84,78,59,67,52,66,61,83,-1,59,77,79,79,50,75,68,78,100,89,100,68,100,66,83,42,87,-1,65
,265,-1,84,78,59,67,-1,65,61,83,-1,59,76,79,79,50,75,68,78,100,89,100,68,100,66,83,42,87,-1,65
,266,-1,72,78,59,67,-1,63,61,83,-1,59,76,79,79,50,75,68,77,100,89,100,68,100,66,83,42,87,-1,65
,267,-1,72,78,59,67,-1,63,61,83,-1,59,76,79,79,50,75,68,78,100,89,100,68,100,66,83,42,87,-1,65
,268,-1,69,78,59,67,-1,62,61,83,-1,59,76,79,79,50,75,68,77,100,89,100,68,100,66,83,42,87,-1,65
,269,-1,69,78,59,64,-1,61,61,83,-1,59,76,79,79,50,75,68,77,100,89,100,68,100,66,83,42,87,-1,65
,270,-1,69,78,59,64,-1,60,61,83,-1,59,76,79,79,50,75,68,77,100,89,100,68,100,66,83,42,87,-1,65
,271,-1,69,78,59,64,-1,56,61,83,-1,59,76,79,79,50,75,68,77,91,88,100,68,100,66,83,42,87,-1,65
,272,-1,69,78,51,64,-1,52,61,83,-1,59,76,79,79,48,75,68,77,89,88,100,68,100,66,83,42,87,-1,65
,273,-1,69,78,48,64,-1,51,61,83,-1,59,76,79,79,48,75,68,77,89,88,100,68,100,66,83,42,87,-1,65
,274,-1,69,78,48,64,65,48,61,83,-1,59,76,79,79,50,75,68,77,89,88,100,68,100,66,83,42,87,-1,65
,275,-1,69,78,48,64,65,44,61,83,-1,59,76,79,79,52,75,68,77,74,88,100,68,100,66,83,42,87,-1,65
,276,-1,69,78,48,64,65,42,61,83,-1,59,76,79,79,52,75,68,77,71,88,100,68,100,66,83,42,87,-1,65
,277,-1,69,78,48,64,65,39,61,83,-1,59,76,79,79,52,75,68,77,71,88,100,68,100,66,83,42,87,-1,65
,278,-1,69,78,48,64,65,39,61,83,-1,59,76,79,79,55,75,68,78,71,-1,100,68,100,66,83,42,87,-1,65
,279,-1,69,78,48,64,65,39,61,83,-1,59,76,79,79,55,75,68,78,71,-1,100,68,100,66,83,42,87,-1,65
,280,-1,69,78,48,66,65,39,61,83,-1,59,76,79,79,55,75,68,78,71,-1,100,68,100,66,83,42,87,-1,65
,281,-1,69,78,48,66,65,39,61,83,-1,59,76,79,79,56,75,68,77,71,-1,100,68,100,73,83,42,87,-1,65
,282,-1,69,78,48,66,65,39,61,84,-1,59,76,79,79,56,75,68,77,71,-1,100,68,100,73,83,42,87,-1,65
,283,-1,69,78,48,66,65,39,61,84,-1,59,76,79,79,67,75,68,77,71,-1,100,68,100,73,83,42,87,-1,65
,284,-1,69,78,48,66,-1,39,61,84,-1,59,76,79,79,68,75,68,77,71,-1,100,68,100,73,83,42,87,-1,65
,285,-1,69,78,49,67,-1,39,61,84,-1,59,76,79,79,68,75,68,77,71,-1,100,68,100,73,83,42,87,-1,65
,286,-1,69,78,48,67,-1,39,61,84,-1,59,76,79,79,68,75,68,77,71,-1,100,68,100,73,83,42,87,-1,65
,287,-1,69,78,48,67,-1,39,61,84,-1,59,76,79,79,68,75,68,77,71,-1,100,68,100,73,83,42,87,-1,65
,288,-1,69,78,48,67,-1,39,61,84,-1,59,76,79,79,68,75,68,77,71,-1,100,68,100,73,83,46,87,-1,65
,289,-1,69,78,48,67,-1,39,61,85,-1,59,76,79,79,68,75,68,77,71,-1,100,68,100,73,83,52,87,-1,65
,290,-1,70,78,48,67,-1,39,61,85,-1,59,76,79,79,68,75,68,77,71,-1,100,68,100,73,83,52,87,-1,65
,291,-1,69,78,48,67,-1,39,61,85,-1,59,76,79,79,68,75,68,77,71,89,64,74,100,8,83,52,87,-1,65
,292,-1,69,78,48,67,-1,39,61,85,-1,59,76,79,79,68,75,68,77,71,89,100,74,100,8,83,52,87,-1,65
,293,-1,69,78,48,67,-1,39,61,85,-1,59,76,79,79,68,75,68,77,71,89,100,74,100,8,83,52,87,-1,65
,294,-1,69,78,48,67,-1,39,61,85,-1,59,76,79,79,68,75,68,77,71,89,100,74,100,8,83,52,87,101,65
,295,-1,70,78,48,67,-1,39,61,85,-1,59,76,79,79,68,75,68,77,71,89,100,74,100,8,83,52,87,45,65
,296,-1,70,78,48,67,-1,39,61,85,-1,59,76,79,79,68,75,68,77,71,89,100,74,100,8,83,52,87,45,65
,297,-1,70,78,48,67,-1,39,61,85,-1,59,76,79,79,68,75,68,77,71,89,100,74,100,8,83,52,87,45,65
,298,-1,70,78,48,67,-1,39,61,85,-1,59,76,79,79,68,75,68,78,71,89,100,74,100,-1,83,52,87,45,65
,299,-1,69,78,48,67,-1,39,61,85,-1,59,76,79,79,68,75,68,78,71,89,100,74,100,-1,83,52,87,45,65
,300,-1,70,78,48,68,-1,39,61,86,-1,59,76,79,79,68,75,68,76,71,89,100,74,100,-1,83,52,87,45,65
,301,-1,70,78,48,68,-1,39,61,86,-1,59,76,79,79,68,75,68,84,71,89,100,74,100,-1,83,52,87,-1,65
,302,-1,70,78,44,68,-1,39,61,86,-1,59,76,79,79,68,75,68,85,71,89,83,74,100,-1,83,52,87,-1,65
,303,-1,70,78,44,68,-1,39,61,86,-1,59,76,79,79,68,75,68,85,71,89,83,74,100,-1,83,52,87,-1,65
,304,-1,70,78,44,68,-1,39,61,86,-1,59,76,79,79,68,75,68,85,71,89,82,74,100,-1,83,52,87,-1,65
,305,-1,69,78,44,68,-1,39,61,86,-1,59,76,79,79,68,75,68,85,71,-1,82,74,100,-1,83,52,87,-1,65
,306,-1,69,78,44,68,-1,39,61,86,-1,59,76,79,79,68,75,68,85,71,-1,82,74,100,-1,83,52,87,-1,65
,307,-1,69,78,44,68,-1,39,51,86,-1,59,76,79,79,68,75,68,85,71,-1,82,74,100,-1,83,52,87,-1,65
,308,-1,69,78,52,68,-1,39,44,86,-1,59,76,79,79,68,75,68,85,71,-1,82,74,100,-1,83,52,87,-1,65
,309,-1,69,78,52,68,-1,39,44,86,-1,59,76,79,79,68,75,68,85,71,-1,82,74,100,-1,83,52,87,-1,65
,310,-1,69,78,52,68,-1,39,44,86,-1,59,76,79,80,68,75,68,85,71,-1,82,74,100,-1,83,4,76,-1,65
,311,-1,69,78,52,68,-1,39,44,86,-1,59,76,79,80,68,75,68,85,71,-1,82,74,100,-1,83,4,74,-1,65
,312,-1,69,78,52,68,-1,39,44,86,-1,59,76,79,80,68,75,68,85,71,-1,82,74,100,-1,83,52,70,-1,65
,313,-1,69,78,51,68,-1,39,44,86,-1,59,76,79,80,68,75,68,85,71,-1,82,74,100,-1,83,52,68,-1,65
,314,-1,69,78,52,68,-1,39,44,86,-1,59,76,79,80,68,75,74,85,71,-1,82,74,100,-1,83,52,68,-1,65
,315,-1,69,78,52,68,-1,39,44,86,-1,59,76,79,80,68,75,74,85,71,-1,82,74,100,-1,83,52,68,-1,65
,316,-1,69,78,52,68,-1,39,44,86,-1,59,76,79,80,69,75,72,85,71,-1,82,74,100,-1,83,52,68,-1,65
,317,-1,69,78,52,68,-1,39,38,86,-1,59,76,79,80,69,75,72,84,71,-1,82,74,100,-1,83,52,68,-1,65
,318,-1,69,78,52,68,-1,39,36,86,-1,59,76,79,80,69,75,72,84,71,-1,82,74,100,-1,84,52,68,-1,65
,319,-1,5,78,52,67,-1,39,36,86,-1,59,76,79,80,69,78,72,84,71,89,82,74,100,-1,84,52,68,-1,65
,320,-1,5,78,52,67,-1,39,36,86,-1,59,76,79,80,69,78,72,84,71,89,82,74,100,83,84,52,67,-1,65
,321,-1,5,78,52,67,-1,39,36,87,-1,59,76,79,80,69,78,72,84,71,89,82,74,100,83,84,52,68,-1,65
,322,-1,5,78,56,67,-1,39,36,87,-1,59,76,79,80,69,78,72,84,71,89,82,74,100,83,84,52,67,-1,65
,323,-1,5,78,57,67,-1,39,36,87,-1,59,76,79,80,69,78,72,84,71,89,82,74,100,83,84,52,65,-1,65
,324,-1,5,78,59,67,-1,39,36,87,-1,59,80,79,-1,69,78,72,84,71,89,82,74,100,85,84,52,64,-1,65
,325,-1,5,78,60,67,-1,39,36,87,-1,59,80,79,80,69,78,80,84,71,89,82,74,100,85,84,-1,63,-1,72
,326,-1,-1,78,61,67,-1,39,36,87,-1,59,80,79,80,69,78,80,84,71,-1,82,79,100,85,84,-1,63,-1,74
,327,-1,-1,78,62,67,-1,39,36,87,-1,59,80,79,80,69,79,78,84,71,-1,82,79,100,85,84,-1,62,-1,74
,328,-1,-1,78,63,67,-1,39,36,87,-1,59,82,79,80,69,83,78,84,71,89,82,79,100,85,84,-1,62,-1,74
,329,-1,-1,78,63,67,-1,39,36,87,-1,59,82,79,80,69,83,78,84,71,89,82,79,100,85,84,52,62,-1,74
,330,-1,-1,78,64,67,71,39,36,87,-1,59,82,79,80,69,83,78,84,71,89,82,79,100,85,84,52,62,-1,74
,331,-1,-1,78,64,65,71,39,36,87,-1,59,82,79,80,69,83,78,84,71,89,82,79,100,85,84,52,62,-1,74
,332,-1,-1,78,64,65,71,39,36,87,-1,59,82,79,-1,69,83,78,84,71,89,82,79,100,85,-1,52,62,-1,74
,333,-1,-1,78,64,65,71,39,36,87,-1,59,82,79,-1,69,83,78,84,71,89,82,79,100,85,-1,52,62,-1,74
,334,-1,69,78,64,65,71,39,36,86,-1,59,82,79,84,69,83,78,84,71,89,82,79,100,77,83,52,62,-1,74
,335,-1,69,78,64,64,71,39,36,86,-1,59,82,79,84,69,83,78,84,71,89,82,79,100,77,83,52,62,-1,74
,336,-1,69,78,64,64,71,39,36,86,-1,59,82,79,84,69,83,78,84,71,89,82,79,100,77,84,52,62,-1,74
,337,-1,69,78,64,64,-1,39,36,86,-1,59,82,79,84,69,83,78,84,71,89,82,79,100,77,84,52,62,-1,74
,338,-1,69,78,64,64,-1,39,36,86,-1,59,82,79,84,70,83,78,84,71,89,82,79,100,77,84,52,62,-1,74
,339,-1,69,86,64,64,-1,39,36,86,78,59,82,79,84,70,83,78,85,71,89,82,79,100,77,84,52,62,-1,74
,340,-1,69,87,64,64,-1,39,36,86,79,59,82,79,84,70,83,78,85,71,89,82,79,100,77,84,52,62,-1,74
,341,-1,69,87,64,64,-1,39,36,86,79,59,82,79,84,70,83,78,85,71,89,82,79,100,77,84,52,62,-1,74
,342,-1,69,87,64,67,-1,39,36,86,79,59,82,79,84,70,83,78,87,71,89,82,79,100,77,84,56,62,-1,74
,343,-1,80,87,64,67,-1,39,36,86,79,59,82,79,84,70,83,78,89,71,89,82,79,100,77,84,56,62,-1,74
,344,-1,80,87,64,67,-1,39,36,86,79,59,82,79,84,70,83,78,90,71,89,82,79,100,77,84,56,62,-1,74
,345,-1,81,87,64,67,-1,39,36,86,79,59,82,79,84,70,83,78,90,71,89,82,79,100,77,84,56,62,-1,74
,346,-1,81,87,64,67,-1,39,36,86,79,59,82,79,84,69,83,78,90,71,89,82,79,100,77,84,56,62,-1,74
,347,-1,81,87,64,67,-1,39,36,86,79,59,82,79,85,69,83,78,90,71,89,82,79,100,77,84,56,62,-1,74
,348,-1,81,87,64,67,-1,39,36,86,79,59,82,79,85,69,83,78,90,71,89,82,79,100,77,84,56,62,-1,74
,349,-1,81,87,64,67,-1,39,36,86,79,59,82,79,85,69,83,78,90,71,89,82,79,100,77,84,56,62,-1,74
,350,-1,81,87,64,67,-1,39,36,85,79,59,82,79,85,69,84,78,90,71,89,82,79,100,77,84,56,62,-1,74
,351,-1,81,87,64,67,-1,39,36,85,79,59,82,79,85,69,82,78,90,71,89,82,79,100,77,84,56,62,-1,70
,352,-1,81,87,64,67,-1,39,36,85,79,59,82,79,85,69,82,78,90,71,89,82,79,100,77,84,56,62,-1,63
,353,-1,81,87,65,67,-1,39,36,85,79,59,82,79,85,69,81,78,90,71,89,82,79,100,77,84,56,62,-1,62
,354,-1,81,87,65,67,-1,39,36,85,79,59,82,79,85,69,81,78,90,71,89,82,79,100,77,84,56,62,-1,60
,355,67,81,87,65,67,-1,39,36,84,79,59,82,79,85,67,81,78,90,71,89,82,79,100,77,84,56,62,-1,58
,356,67,81,87,65,67,-1,39,36,84,79,59,82,79,85,62,81,78,90,71,89,82,79,100,77,84,56,62,-1,66
,357,67,81,87,65,67,-1,39,36,84,79,59,82,79,85,59,81,78,90,71,89,82,79,100,77,84,56,62,-1,70
,358,67,81,87,59,69,-1,39,36,84,79,59,82,79,85,60,81,78,90,71,89,82,79,100,77,84,56,62,-1,70
,359,67,81,87,59,69,69,39,36,85,79,59,82,79,85,60,81,78,90,71,89,82,79,100,77,84,56,62,-1,72
,360,67,81,87,58,69,69,39,36,86,79,59,82,79,85,60,81,78,90,71,89,82,79,100,77,84,58,62,-1,73
,361,67,-1,87,58,69,69,39,36,86,79,59,82,79,85,60,81,78,90,71,89,82,79,100,77,84,58,62,-1,73
,362,-1,-1,87,58,69,69,39,36,90,79,59,87,79,85,60,81,78,90,71,89,82,79,100,77,84,58,62,-1,73
,363,-1,-1,87,58,69,69,39,36,90,79,59,87,79,86,67,81,78,90,71,89,82,79,100,77,83,60,62,-1,76
,364,-1,-1,87,58,69,4,39,36,89,79,59,87,79,86,70,81,78,87,71,89,82,79,100,77,83,60,62,-1,78
,365,-1,-1,87,58,69,4,39,36,89,79,59,87,79,86,70,81,78,80,71,89,82,79,100,77,83,60,62,-1,78
,366,-1,81,87,58,69,4,39,36,89,79,59,87,78,86,70,81,89,80,71,89,82,79,100,77,83,60,62,-1,78
,367,-1,17,87,58,69,4,39,36,90,79,59,87,69,86,69,81,100,80,71,89,82,79,100,77,83,60,62,-1,85
,368,-1,17,87,58,69,4,39,36,90,79,59,87,69,86,70,81,100,80,71,89,82,100,100,77,83,60,62,-1,98
,369,-1,17,87,58,69,4,39,43,93,79,59,87,69,86,70,81,100,91,71,91,82,100,100,77,83,90,62,-1,99
,370,-1,17,87,58,76,4,39,100,94,79,59,89,69,89,70,81,100,91,71,91,82,96,100,77,100,90,62,-1,99
,371,-1,17,87,58,76,69,39,100,89,79,59,97,69,92,70,82,100,91,71,91,82,96,100,77,100,100,62,-1,99
,372,-1,17,87,58,76,69,39,100,87,79,59,97,69,92,70,82,100,91,100,91,82,96,100,77,100,100,62,-1,99
,373,-1,90,87,58,76,69,39,100,87,79,59,97,69,92,69,82,100,91,100,91,82,96,100,77,100,100,62,-1,99
,374,-1,90,87,58,76,69,39,100,87,79,59,97,69,92,65,82,100,91,100,98,82,96,100,77,100,100,62,-1,99
,375,-1,90,87,58,76,68,39,100,88,79,59,97,69,92,65,83,100,91,100,98,82,96,100,77,100,100,62,-1,99
,376,-1,90,87,58,76,68,39,100,90,79,59,97,69,92,65,84,100,91,100,98,82,96,100,77,100,100,62,-1,99
,377,-1,90,87,57,76,68,39,100,91,79,59,97,69,92,58,84,100,91,100,98,82,96,100,77,100,100,62,-1,99
,378,-1,90,87,64,78,68,39,100,91,79,59,97,69,92,58,84,100,91,100,98,82,96,100,77,100,100,62,-1,99
,379,-1,90,87,64,78,68,39,100,91,79,59,97,69,92,58,84,100,91,100,98,82,96,100,77,100,100,62,-1,99
,380,-1,90,87,63,78,67,39,100,91,79,59,97,69,92,58,84,100,96,100,98,82,96,100,77,100,100,62,-1,99
,381,-1,-1,87,63,78,67,39,100,91,79,59,97,69,92,57,84,100,90,100,98,82,96,100,77,100,100,62,-1,99
,382,-1,-1,87,63,78,67,39,100,91,79,59,97,69,92,52,84,100,87,100,97,82,96,100,77,100,100,62,-1,98
,383,-1,-1,87,65,78,67,39,100,91,79,59,97,69,92,52,84,100,87,100,97,82,96,100,77,100,100,62,-1,98
,384,-1,-1,87,65,78,71,39,100,91,79,59,97,69,92,52,67,100,87,100,97,82,96,100,77,100,100,62,-1,98
,385,-1,-1,87,65,78,71,39,100,91,-1,59,97,69,92,52,56,92,87,100,97,82,96,100,77,100,100,62,-1,78
,386,-1,-1,87,65,78,71,44,100,91,-1,59,97,69,92,52,53,92,87,100,97,82,96,100,77,100,100,62,-1,56
,387,-1,90,87,65,78,72,48,100,91,-1,59,97,69,92,52,53,93,87,100,97,82,96,100,77,100,100,62,-1,47
,388,-1,90,94,65,78,72,49,100,91,-1,59,97,69,92,52,53,91,87,100,97,82,96,100,77,100,100,62,-1,47
,389,-1,90,94,65,78,72,50,100,91,-1,59,84,69,92,52,53,91,87,100,97,82,96,100,77,100,100,62,-1,47
,390,-1,90,94,65,74,72,52,100,91,-1,59,80,69,92,52,52,91,87,84,97,82,96,100,77,100,100,62,-1,47
,391,-1,90,94,65,73,72,52,100,91,-1,59,80,69,92,52,52,91,87,84,97,82,96,100,77,100,100,59,-1,47
,392,-1,90,94,65,73,72,51,100,91,79,59,80,69,92,52,52,91,87,84,97,82,96,100,77,100,100,63,-1,47
,393,-1,90,94,64,71,72,51,100,91,79,59,80,69,92,52,52,91,79,84,97,82,92,100,77,85,100,64,-1,47
,394,-1,90,93,63,70,72,51,100,91,79,59,80,69,92,52,52,91,79,84,97,82,89,100,77,85,-1,64,-1,47
,395,-1,90,93,63,70,72,51,100,91,79,59,79,69,92,52,52,91,68,84,97,82,89,100,77,86,-1,64,-1,40
,396,-1,90,93,63,70,72,51,100,91,79,59,78,69,92,52,52,91,69,84,97,82,86,100,77,86,-1,64,-1,40
,397,-1,90,93,64,70,-1,51,74,91,79,59,78,69,92,48,52,91,74,-1,48,82,80,100,77,85,-1,64,-1,40
,398,-1,90,93,64,70,-1,51,71,91,79,59,78,69,92,57,52,92,74,71,48,82,78,100,77,85,-1,64,-1,40
,399,-1,90,93,64,70,-1,49,69,91,79,59,78,69,92,57,54,92,74,71,48,82,78,100,64,85,-1,64,-1,65
,400,-1,90,82,64,70,-1,56,69,91,11,59,78,69,92,63,57,92,74,71,48,82,78,100,59,85,-1,64,-1,67
,401,-1,90,82,65,70,-1,58,69,91,11,59,78,69,92,63,67,92,74,71,48,82,78,100,59,85,73,64,-1,67
,402,-1,90,82,65,70,-1,59,69,91,11,59,78,69,92,63,69,100,73,71,48,82,78,100,59,85,73,64,-1,67
,403,-1,90,69,66,70,-1,60,69,91,11,59,78,69,92,63,69,100,73,71,48,82,78,100,59,85,73,64,-1,67
,404,-1,90,69,66,70,-1,63,69,91,11,59,78,69,92,63,69,100,72,71,48,82,78,100,59,85,73,64,-1,67
,405,-1,90,69,67,70,-1,65,69,91,11,59,6,69,92,63,69,100,72,71,48,82,76,100,59,85,73,64,-1,67
,406,2,90,69,66,70,-1,65,69,91,11,59,78,69,92,63,69,100,72,52,48,82,76,100,59,85,73,64,-1,67
,407,2,90,69,64,70,-1,67,69,91,-1,59,78,69,92,63,69,100,72,51,48,82,76,100,59,85,73,64,-1,67
,408,2,90,76,48,70,-1,67,69,91,-1,59,78,69,92,63,69,100,72,51,48,82,76,100,59,85,73,75,-1,67
,409,2,90,76,46,69,-1,67,69,91,-1,59,78,69,92,63,69,100,72,51,48,82,76,100,59,85,73,75,-1,67
,410,74,90,74,46,69,-1,67,69,91,79,59,78,74,92,63,69,100,72,51,-1,82,76,100,59,86,73,75,-1,67
,411,74,90,69,46,69,-1,67,69,91,15,59,78,74,92,63,69,100,72,51,-1,82,76,100,59,86,73,75,-1,67
,412,74,90,69,46,69,-1,67,69,91,79,59,78,74,92,63,69,100,72,61,-1,82,76,100,59,86,73,75,-1,67
,413,74,90,70,46,68,-1,67,69,91,79,59,78,74,92,63,69,100,72,69,-1,82,74,100,59,86,73,75,-1,67
,414,74,90,68,46,68,-1,67,69,91,79,59,78,74,92,63,69,100,72,69,-1,82,74,100,59,86,73,75,-1,67
,415,74,90,68,46,68,76,67,69,91,79,59,78,74,92,65,69,100,72,69,-1,82,74,100,59,86,100,75,-1,67
,416,74,90,68,46,67,76,67,69,91,79,59,78,74,92,66,69,100,72,69,-1,82,74,100,59,86,100,75,-1,67
,417,2,90,67,46,67,76,67,69,91,79,59,78,74,92,66,69,100,72,69,-1,82,74,100,59,86,100,75,-1,67
,418,74,90,67,46,67,76,67,69,91,79,59,78,74,92,66,69,100,72,69,-1,82,74,100,59,86,100,75,-1,67
,419,74,90,67,46,67,76,67,69,91,79,59,78,74,92,67,73,100,72,69,-1,82,74,100,59,86,100,75,-1,67
,420,74,90,67,46,67,76,67,69,91,79,59,78,74,92,67,74,100,72,69,-1,82,74,100,57,86,100,75,-1,67
,421,74,90,67,46,67,76,67,68,91,79,59,78,74,92,67,75,100,72,69,-1,82,74,100,46,86,100,75,-1,67
,422,74,90,67,46,67,77,67,65,91,79,59,78,74,92,67,75,100,72,69,-1,82,74,100,46,86,100,75,-1,67
,423,74,90,67,46,67,77,67,65,91,79,59,78,74,92,70,74,100,72,69,-1,82,74,100,46,86,100,75,-1,67
,424,74,90,67,46,67,77,67,65,91,79,59,78,74,92,70,73,100,72,69,-1,82,74,100,46,86,100,75,-1,67
