,time,2-Resp1,2-Resp2,2-Resp3,2-Resp4,2-Resp5,2-Resp6,2-Resp7,2-Resp8,2-Resp9,2-Resp10,2-Resp11,2-Resp12,2-Resp13,2-Resp14,2-Resp15,2-Resp16,2-Resp17,2-Resp18,2-Resp19,2-Resp20,2-Resp21,2-Resp22,2-Resp23,2-Resp25,2-Resp26,2-Resp27,2-Resp28,2-Resp30,Avg-1,Avg-2,Avg-3,Avg-4,Avg-5,Avg-6,Avg-7,Avg-8,Avg-9,Avg-10,Avg-11,Avg-12,Avg-13,Avg-14,Avg-15,Avg-16,Avg-17,Avg-18,Avg-19,Avg-20,Avg-21,Avg-22,Avg-23,Avg-25,Avg-26,Avg-27,Avg-28,Avg-30
937,938,71.0,84.0,75.0,100.0,100.0,52.0,80.0,93.0,62.0,100.0,93.0,50.0,70.0,83.0,76.0,78.0,80.0,52.0,80.0,83.0,69.0,60.0,62.0,66.0,81.0,74.0,84.0,69.0,76.14814814814815,75.66666666666667,76.0,75.07407407407408,75.07407407407408,76.85185185185185,75.81481481481481,75.33333333333333,76.48148148148148,75.07407407407408,75.33333333333333,76.92592592592592,76.18518518518519,75.70370370370371,75.96296296296296,75.88888888888889,75.81481481481481,76.85185185185185,75.81481481481481,75.70370370370371,76.22222222222223,76.55555555555556,76.48148148148148,76.33333333333333,75.77777777777777,76.03703703703704,75.66666666666667,76.22222222222223
938,939,71.0,84.0,75.0,100.0,100.0,52.0,80.0,93.0,62.0,100.0,86.0,50.0,70.0,83.0,76.0,78.0,80.0,52.0,80.0,83.0,70.0,60.0,62.0,66.0,81.0,74.0,84.0,69.0,75.92592592592592,75.44444444444444,75.77777777777777,74.85185185185185,74.85185185185185,76.62962962962963,75.5925925925926,75.11111111111111,76.25925925925925,74.85185185185185,75.37037037037037,76.70370370370371,75.96296296296296,75.48148148148148,75.74074074074075,75.66666666666667,75.5925925925926,76.62962962962963,75.5925925925926,75.48148148148148,75.96296296296296,76.33333333333333,76.25925925925925,76.11111111111111,75.55555555555556,75.81481481481481,75.44444444444444,76.0
939,940,71.0,84.0,75.0,100.0,100.0,52.0,80.0,93.0,62.0,100.0,86.0,50.0,70.0,83.0,76.0,78.0,80.0,52.0,80.0,83.0,70.0,60.0,62.0,66.0,81.0,74.0,84.0,69.0,75.92592592592592,75.44444444444444,75.77777777777777,74.85185185185185,74.85185185185185,76.62962962962963,75.5925925925926,75.11111111111111,76.25925925925925,74.85185185185185,75.37037037037037,76.70370370370371,75.96296296296296,75.48148148148148,75.74074074074075,75.66666666666667,75.5925925925926,76.62962962962963,75.5925925925926,75.48148148148148,75.96296296296296,76.33333333333333,76.25925925925925,76.11111111111111,75.55555555555556,75.81481481481481,75.44444444444444,76.0
940,941,71.0,84.0,75.0,100.0,100.0,52.0,80.0,93.0,62.0,100.0,86.0,50.0,70.0,83.0,76.0,78.0,80.0,52.0,80.0,83.0,70.0,60.0,62.0,66.0,81.0,74.0,84.0,69.0,75.92592592592592,75.44444444444444,75.77777777777777,74.85185185185185,74.85185185185185,76.62962962962963,75.5925925925926,75.11111111111111,76.25925925925925,74.85185185185185,75.37037037037037,76.70370370370371,75.96296296296296,75.48148148148148,75.74074074074075,75.66666666666667,75.5925925925926,76.62962962962963,75.5925925925926,75.48148148148148,75.96296296296296,76.33333333333333,76.25925925925925,76.11111111111111,75.55555555555556,75.81481481481481,75.44444444444444,76.0
941,942,71.0,84.0,75.0,100.0,100.0,52.0,80.0,93.0,62.0,100.0,86.0,50.0,70.0,83.0,76.0,78.0,80.0,53.0,80.0,83.0,70.0,60.0,62.0,66.0,81.0,74.0,84.0,69.0,75.96296296296296,75.48148148148148,75.81481481481481,74.88888888888889,74.88888888888889,76.66666666666667,75.62962962962963,75.14814814814815,76.29629629629629,74.88888888888889,75.4074074074074,76.74074074074075,76.0,75.51851851851852,75.77777777777777,75.70370370370371,75.62962962962963,76.62962962962963,75.62962962962963,75.51851851851852,76.0,76.37037037037037,76.29629629629629,76.14814814814815,75.5925925925926,75.85185185185185,75.48148148148148,76.03703703703704
942,943,71.0,84.0,75.0,100.0,100.0,52.0,80.0,93.0,62.0,100.0,86.0,50.0,75.0,83.0,76.0,78.0,80.0,53.0,80.0,83.0,70.0,60.0,62.0,66.0,81.0,74.0,84.0,69.0,76.14814814814815,75.66666666666667,76.0,75.07407407407408,75.07407407407408,76.85185185185185,75.81481481481481,75.33333333333333,76.48148148148148,75.07407407407408,75.5925925925926,76.92592592592592,76.0,75.70370370370371,75.96296296296296,75.88888888888889,75.81481481481481,76.81481481481481,75.81481481481481,75.70370370370371,76.18518518518519,76.55555555555556,76.48148148148148,76.33333333333333,75.77777777777777,76.03703703703704,75.66666666666667,76.22222222222223
943,944,71.0,84.0,75.0,100.0,100.0,52.0,80.0,93.0,62.0,100.0,86.0,50.0,78.0,83.0,76.0,78.0,80.0,53.0,80.0,83.0,70.0,60.0,62.0,66.0,81.0,74.0,84.0,69.0,76.25925925925925,75.77777777777777,76.11111111111111,75.18518518518519,75.18518518518519,76.96296296296296,75.92592592592592,75.44444444444444,76.5925925925926,75.18518518518519,75.70370370370371,77.03703703703704,76.0,75.81481481481481,76.07407407407408,76.0,75.92592592592592,76.92592592592592,75.92592592592592,75.81481481481481,76.29629629629629,76.66666666666667,76.5925925925926,76.44444444444444,75.88888888888889,76.14814814814815,75.77777777777777,76.33333333333333
944,945,71.0,84.0,75.0,100.0,100.0,52.0,80.0,93.0,62.0,100.0,86.0,50.0,78.0,83.0,76.0,78.0,80.0,53.0,80.0,83.0,70.0,60.0,62.0,66.0,81.0,74.0,84.0,69.0,76.25925925925925,75.77777777777777,76.11111111111111,75.18518518518519,75.18518518518519,76.96296296296296,75.92592592592592,75.44444444444444,76.5925925925926,75.18518518518519,75.70370370370371,77.03703703703704,76.0,75.81481481481481,76.07407407407408,76.0,75.92592592592592,76.92592592592592,75.92592592592592,75.81481481481481,76.29629629629629,76.66666666666667,76.5925925925926,76.44444444444444,75.88888888888889,76.14814814814815,75.77777777777777,76.33333333333333
945,946,71.0,84.0,76.0,100.0,100.0,52.0,80.0,93.0,62.0,100.0,86.0,50.0,78.0,83.0,76.0,78.0,80.0,53.0,80.0,83.0,71.0,60.0,62.0,66.0,81.0,74.0,84.0,69.0,76.33333333333333,75.85185185185185,76.14814814814815,75.25925925925925,75.25925925925925,77.03703703703704,76.0,75.51851851851852,76.66666666666667,75.25925925925925,75.77777777777777,77.11111111111111,76.07407407407408,75.88888888888889,76.14814814814815,76.07407407407408,76.0,77.0,76.0,75.88888888888889,76.33333333333333,76.74074074074075,76.66666666666667,76.51851851851852,75.96296296296296,76.22222222222223,75.85185185185185,76.4074074074074
946,947,71.0,84.0,78.0,100.0,100.0,52.0,80.0,93.0,62.0,100.0,86.0,50.0,78.0,83.0,76.0,78.0,80.0,48.0,80.0,83.0,71.0,60.0,62.0,66.0,81.0,74.0,84.0,69.0,76.22222222222223,75.74074074074075,75.96296296296296,75.14814814814815,75.14814814814815,76.92592592592592,75.88888888888889,75.4074074074074,76.55555555555556,75.14814814814815,75.66666666666667,77.0,75.96296296296296,75.77777777777777,76.03703703703704,75.96296296296296,75.88888888888889,77.07407407407408,75.88888888888889,75.77777777777777,76.22222222222223,76.62962962962963,76.55555555555556,76.4074074074074,75.85185185185185,76.11111111111111,75.74074074074075,76.29629629629629
947,948,71.0,84.0,78.0,100.0,100.0,52.0,80.0,93.0,62.0,100.0,86.0,50.0,78.0,83.0,76.0,78.0,80.0,48.0,80.0,83.0,71.0,60.0,62.0,66.0,81.0,74.0,84.0,69.0,76.22222222222223,75.74074074074075,75.96296296296296,75.14814814814815,75.14814814814815,76.92592592592592,75.88888888888889,75.4074074074074,76.55555555555556,75.14814814814815,75.66666666666667,77.0,75.96296296296296,75.77777777777777,76.03703703703704,75.96296296296296,75.88888888888889,77.07407407407408,75.88888888888889,75.77777777777777,76.22222222222223,76.62962962962963,76.55555555555556,76.4074074074074,75.85185185185185,76.11111111111111,75.74074074074075,76.29629629629629
948,949,71.0,84.0,80.0,100.0,100.0,52.0,80.0,93.0,62.0,100.0,86.0,50.0,78.0,83.0,76.0,78.0,99.0,48.0,80.0,83.0,71.0,60.0,58.0,66.0,81.0,74.0,84.0,69.0,76.85185185185185,76.37037037037037,76.51851851851852,75.77777777777777,75.77777777777777,77.55555555555556,76.51851851851852,76.03703703703704,77.18518518518519,75.77777777777777,76.29629629629629,77.62962962962963,76.5925925925926,76.4074074074074,76.66666666666667,76.5925925925926,75.81481481481481,77.70370370370371,76.51851851851852,76.4074074074074,76.85185185185185,77.25925925925925,77.33333333333333,77.03703703703704,76.48148148148148,76.74074074074075,76.37037037037037,76.92592592592592
949,950,71.0,84.0,80.0,100.0,100.0,52.0,80.0,93.0,62.0,100.0,86.0,50.0,78.0,83.0,61.0,78.0,99.0,48.0,80.0,83.0,71.0,60.0,48.0,66.0,81.0,74.0,84.0,69.0,75.92592592592592,75.44444444444444,75.5925925925926,74.85185185185185,74.85185185185185,76.62962962962963,75.5925925925926,75.11111111111111,76.25925925925925,74.85185185185185,75.37037037037037,76.70370370370371,75.66666666666667,75.48148148148148,76.29629629629629,75.66666666666667,74.88888888888889,76.77777777777777,75.5925925925926,75.48148148148148,75.92592592592592,76.33333333333333,76.77777777777777,76.11111111111111,75.55555555555556,75.81481481481481,75.44444444444444,76.0
950,951,71.0,84.0,80.0,100.0,100.0,52.0,80.0,93.0,62.0,100.0,86.0,59.0,78.0,83.0,48.0,78.0,99.0,48.0,80.0,83.0,71.0,60.0,49.0,76.0,81.0,74.0,84.0,69.0,76.18518518518519,75.70370370370371,75.85185185185185,75.11111111111111,75.11111111111111,76.88888888888889,75.85185185185185,75.37037037037037,76.51851851851852,75.11111111111111,75.62962962962963,76.62962962962963,75.92592592592592,75.74074074074075,77.03703703703704,75.92592592592592,75.14814814814815,77.03703703703704,75.85185185185185,75.74074074074075,76.18518518518519,76.5925925925926,77.0,76.0,75.81481481481481,76.07407407407408,75.70370370370371,76.25925925925925
951,952,71.0,84.0,80.0,100.0,100.0,52.0,80.0,93.0,62.0,80.0,86.0,59.0,78.0,83.0,48.0,78.0,99.0,48.0,80.0,83.0,71.0,61.0,49.0,88.0,83.0,74.0,84.0,69.0,76.0,75.51851851851852,75.66666666666667,74.92592592592592,74.92592592592592,76.70370370370371,75.66666666666667,75.18518518518519,76.33333333333333,75.66666666666667,75.44444444444444,76.44444444444444,75.74074074074075,75.55555555555556,76.85185185185185,75.74074074074075,74.96296296296296,76.85185185185185,75.66666666666667,75.55555555555556,76.0,76.37037037037037,76.81481481481481,75.37037037037037,75.55555555555556,75.88888888888889,75.51851851851852,76.07407407407408
952,953,71.0,84.0,80.0,100.0,100.0,52.0,80.0,93.0,62.0,78.0,86.0,59.0,78.0,48.0,48.0,78.0,99.0,48.0,80.0,83.0,71.0,61.0,49.0,88.0,83.0,74.0,84.0,69.0,74.62962962962963,74.14814814814815,74.29629629629629,73.55555555555556,73.55555555555556,75.33333333333333,74.29629629629629,73.81481481481481,74.96296296296296,74.37037037037037,74.07407407407408,75.07407407407408,74.37037037037037,75.48148148148148,75.48148148148148,74.37037037037037,73.5925925925926,75.48148148148148,74.29629629629629,74.18518518518519,74.62962962962963,75.0,75.44444444444444,74.0,74.18518518518519,74.51851851851852,74.14814814814815,74.70370370370371
953,954,71.0,84.0,80.0,100.0,100.0,52.0,80.0,93.0,62.0,78.0,86.0,59.0,78.0,48.0,48.0,78.0,99.0,48.0,80.0,83.0,71.0,61.0,49.0,88.0,83.0,74.0,84.0,69.0,74.62962962962963,74.14814814814815,74.29629629629629,73.55555555555556,73.55555555555556,75.33333333333333,74.29629629629629,73.81481481481481,74.96296296296296,74.37037037037037,74.07407407407408,75.07407407407408,74.37037037037037,75.48148148148148,75.48148148148148,74.37037037037037,73.5925925925926,75.48148148148148,74.29629629629629,74.18518518518519,74.62962962962963,75.0,75.44444444444444,74.0,74.18518518518519,74.51851851851852,74.14814814814815,74.70370370370371
954,955,71.0,79.0,80.0,100.0,100.0,52.0,80.0,93.0,62.0,78.0,86.0,59.0,78.0,48.0,48.0,78.0,99.0,48.0,80.0,83.0,71.0,61.0,49.0,88.0,83.0,74.0,84.0,69.0,74.44444444444444,74.14814814814815,74.11111111111111,73.37037037037037,73.37037037037037,75.14814814814815,74.11111111111111,73.62962962962963,74.77777777777777,74.18518518518519,73.88888888888889,74.88888888888889,74.18518518518519,75.29629629629629,75.29629629629629,74.18518518518519,73.4074074074074,75.29629629629629,74.11111111111111,74.0,74.44444444444444,74.81481481481481,75.25925925925925,73.81481481481481,74.0,74.33333333333333,73.96296296296296,74.51851851851852
955,956,71.0,78.0,80.0,100.0,100.0,52.0,80.0,93.0,62.0,78.0,86.0,57.0,78.0,48.0,48.0,78.0,99.0,48.0,80.0,83.0,71.0,61.0,49.0,88.0,83.0,74.0,84.0,69.0,74.33333333333333,74.07407407407408,74.0,73.25925925925925,73.25925925925925,75.03703703703704,74.0,73.51851851851852,74.66666666666667,74.07407407407408,73.77777777777777,74.85185185185185,74.07407407407408,75.18518518518519,75.18518518518519,74.07407407407408,73.29629629629629,75.18518518518519,74.0,73.88888888888889,74.33333333333333,74.70370370370371,75.14814814814815,73.70370370370371,73.88888888888889,74.22222222222223,73.85185185185185,74.4074074074074
956,957,71.0,72.0,80.0,100.0,100.0,52.0,50.0,93.0,62.0,78.0,89.0,56.0,78.0,48.0,52.0,78.0,99.0,47.0,80.0,83.0,71.0,61.0,49.0,88.0,83.0,74.0,84.0,69.0,73.18518518518519,73.14814814814815,72.85185185185185,72.11111111111111,72.11111111111111,73.88888888888889,73.96296296296296,72.37037037037037,73.51851851851852,72.92592592592592,72.51851851851852,73.74074074074075,72.92592592592592,74.03703703703704,73.88888888888889,72.92592592592592,72.14814814814815,74.07407407407408,72.85185185185185,72.74074074074075,73.18518518518519,73.55555555555556,74.0,72.55555555555556,72.74074074074075,73.07407407407408,72.70370370370371,73.25925925925925
957,958,71.0,52.0,80.0,100.0,100.0,52.0,50.0,93.0,100.0,78.0,92.0,55.0,78.0,48.0,64.0,78.0,99.0,47.0,80.0,83.0,71.0,61.0,49.0,100.0,83.0,74.0,84.0,69.0,74.81481481481481,75.51851851851852,74.48148148148148,73.74074074074075,73.74074074074075,75.51851851851852,75.5925925925926,74.0,73.74074074074075,74.55555555555556,74.03703703703704,75.4074074074074,74.55555555555556,75.66666666666667,75.07407407407408,74.55555555555556,73.77777777777777,75.70370370370371,74.48148148148148,74.37037037037037,74.81481481481481,75.18518518518519,75.62962962962963,73.74074074074075,74.37037037037037,74.70370370370371,74.33333333333333,74.88888888888889
958,959,71.0,52.0,80.0,100.0,100.0,52.0,26.0,93.0,100.0,78.0,95.0,54.0,78.0,48.0,64.0,78.0,99.0,46.0,80.0,83.0,71.0,61.0,49.0,95.0,83.0,74.0,84.0,69.0,73.77777777777777,74.48148148148148,73.44444444444444,72.70370370370371,72.70370370370371,74.48148148148148,75.44444444444444,72.96296296296296,72.70370370370371,73.51851851851852,72.88888888888889,74.4074074074074,73.51851851851852,74.62962962962963,74.03703703703704,73.51851851851852,72.74074074074075,74.70370370370371,73.44444444444444,73.33333333333333,73.77777777777777,74.14814814814815,74.5925925925926,72.88888888888889,73.33333333333333,73.66666666666667,73.29629629629629,73.85185185185185
959,960,71.0,52.0,80.0,100.0,100.0,52.0,50.0,93.0,100.0,78.0,95.0,54.0,78.0,48.0,64.0,78.0,99.0,42.0,80.0,83.0,71.0,61.0,49.0,95.0,83.0,74.0,84.0,69.0,74.51851851851852,75.22222222222223,74.18518518518519,73.44444444444444,73.44444444444444,75.22222222222223,75.29629629629629,73.70370370370371,73.44444444444444,74.25925925925925,73.62962962962963,75.14814814814815,74.25925925925925,75.37037037037037,74.77777777777777,74.25925925925925,73.48148148148148,75.5925925925926,74.18518518518519,74.07407407407408,74.51851851851852,74.88888888888889,75.33333333333333,73.62962962962963,74.07407407407408,74.4074074074074,74.03703703703704,74.5925925925926
960,961,71.0,52.0,80.0,100.0,100.0,52.0,50.0,93.0,100.0,78.0,95.0,52.0,78.0,48.0,64.0,78.0,99.0,44.0,80.0,83.0,71.0,61.0,49.0,95.0,83.0,74.0,84.0,69.0,74.51851851851852,75.22222222222223,74.18518518518519,73.44444444444444,73.44444444444444,75.22222222222223,75.29629629629629,73.70370370370371,73.44444444444444,74.25925925925925,73.62962962962963,75.22222222222223,74.25925925925925,75.37037037037037,74.77777777777777,74.25925925925925,73.48148148148148,75.51851851851852,74.18518518518519,74.07407407407408,74.51851851851852,74.88888888888889,75.33333333333333,73.62962962962963,74.07407407407408,74.4074074074074,74.03703703703704,74.5925925925926
961,962,71.0,52.0,80.0,100.0,100.0,52.0,50.0,93.0,100.0,78.0,95.0,52.0,78.0,48.0,64.0,78.0,99.0,44.0,80.0,83.0,71.0,65.0,49.0,95.0,83.0,74.0,84.0,69.0,74.66666666666667,75.37037037037037,74.33333333333333,73.5925925925926,73.5925925925926,75.37037037037037,75.44444444444444,73.85185185185185,73.5925925925926,74.4074074074074,73.77777777777777,75.37037037037037,74.4074074074074,75.51851851851852,74.92592592592592,74.4074074074074,73.62962962962963,75.66666666666667,74.33333333333333,74.22222222222223,74.66666666666667,74.88888888888889,75.48148148148148,73.77777777777777,74.22222222222223,74.55555555555556,74.18518518518519,74.74074074074075
962,963,71.0,52.0,80.0,100.0,100.0,52.0,50.0,93.0,100.0,78.0,95.0,51.0,78.0,48.0,64.0,78.0,99.0,43.0,80.0,83.0,71.0,66.0,49.0,95.0,83.0,74.0,84.0,69.0,74.62962962962963,75.33333333333333,74.29629629629629,73.55555555555556,73.55555555555556,75.33333333333333,75.4074074074074,73.81481481481481,73.55555555555556,74.37037037037037,73.74074074074075,75.37037037037037,74.37037037037037,75.48148148148148,74.88888888888889,74.37037037037037,73.5925925925926,75.66666666666667,74.29629629629629,74.18518518518519,74.62962962962963,74.81481481481481,75.44444444444444,73.74074074074075,74.18518518518519,74.51851851851852,74.14814814814815,74.70370370370371
963,964,71.0,52.0,80.0,100.0,100.0,52.0,50.0,93.0,100.0,78.0,95.0,51.0,78.0,52.0,64.0,78.0,99.0,41.0,80.0,83.0,71.0,66.0,48.0,95.0,83.0,74.0,84.0,69.0,74.66666666666667,75.37037037037037,74.33333333333333,73.5925925925926,73.5925925925926,75.37037037037037,75.44444444444444,73.85185185185185,73.5925925925926,74.4074074074074,73.77777777777777,75.4074074074074,74.4074074074074,75.37037037037037,74.92592592592592,74.4074074074074,73.62962962962963,75.77777777777777,74.33333333333333,74.22222222222223,74.66666666666667,74.85185185185185,75.51851851851852,73.77777777777777,74.22222222222223,74.55555555555556,74.18518518518519,74.74074074074075
964,965,71.0,52.0,80.0,100.0,100.0,52.0,50.0,93.0,100.0,78.0,95.0,51.0,78.0,63.0,64.0,78.0,99.0,41.0,80.0,83.0,71.0,66.0,43.0,95.0,83.0,74.0,84.0,69.0,74.88888888888889,75.5925925925926,74.55555555555556,73.81481481481481,73.81481481481481,75.5925925925926,75.66666666666667,74.07407407407408,73.81481481481481,74.62962962962963,74.0,75.62962962962963,74.62962962962963,75.18518518518519,75.14814814814815,74.62962962962963,73.85185185185185,76.0,74.55555555555556,74.44444444444444,74.88888888888889,75.07407407407408,75.92592592592592,74.0,74.44444444444444,74.77777777777777,74.4074074074074,74.96296296296296
965,966,71.0,52.0,80.0,100.0,100.0,52.0,50.0,93.0,100.0,78.0,95.0,51.0,78.0,64.0,64.0,78.0,99.0,30.0,80.0,83.0,71.0,66.0,43.0,95.0,83.0,74.0,84.0,69.0,74.51851851851852,75.22222222222223,74.18518518518519,73.44444444444444,73.44444444444444,75.22222222222223,75.29629629629629,73.70370370370371,73.44444444444444,74.25925925925925,73.62962962962963,75.25925925925925,74.25925925925925,74.77777777777777,74.77777777777777,74.25925925925925,73.48148148148148,76.03703703703704,74.18518518518519,74.07407407407408,74.51851851851852,74.70370370370371,75.55555555555556,73.62962962962963,74.07407407407408,74.4074074074074,74.03703703703704,74.5925925925926
966,967,71.0,52.0,80.0,100.0,100.0,52.0,50.0,93.0,100.0,78.0,95.0,51.0,78.0,66.0,64.0,78.0,99.0,31.0,80.0,83.0,71.0,65.0,43.0,95.0,83.0,74.0,84.0,69.0,74.5925925925926,75.29629629629629,74.25925925925925,73.51851851851852,73.51851851851852,75.29629629629629,75.37037037037037,73.77777777777777,73.51851851851852,74.33333333333333,73.70370370370371,75.33333333333333,74.33333333333333,74.77777777777777,74.85185185185185,74.33333333333333,73.55555555555556,76.07407407407408,74.25925925925925,74.14814814814815,74.5925925925926,74.81481481481481,75.62962962962963,73.70370370370371,74.14814814814815,74.48148148148148,74.11111111111111,74.66666666666667
967,968,71.0,52.0,80.0,100.0,100.0,52.0,50.0,97.0,100.0,78.0,95.0,51.0,78.0,67.0,64.0,78.0,99.0,44.0,80.0,83.0,71.0,58.0,43.0,95.0,83.0,74.0,84.0,69.0,75.0,75.70370370370371,74.66666666666667,73.92592592592592,73.92592592592592,75.70370370370371,75.77777777777777,74.03703703703704,73.92592592592592,74.74074074074075,74.11111111111111,75.74074074074075,74.74074074074075,75.14814814814815,75.25925925925925,74.74074074074075,73.96296296296296,76.0,74.66666666666667,74.55555555555556,75.0,75.48148148148148,76.03703703703704,74.11111111111111,74.55555555555556,74.88888888888889,74.51851851851852,75.07407407407408
968,969,71.0,52.0,80.0,100.0,100.0,52.0,59.0,97.0,100.0,78.0,95.0,51.0,78.0,67.0,64.0,78.0,99.0,43.0,80.0,83.0,71.0,58.0,43.0,95.0,83.0,74.0,84.0,69.0,75.29629629629629,76.0,74.96296296296296,74.22222222222223,74.22222222222223,76.0,75.74074074074075,74.33333333333333,74.22222222222223,75.03703703703704,74.4074074074074,76.03703703703704,75.03703703703704,75.44444444444444,75.55555555555556,75.03703703703704,74.25925925925925,76.33333333333333,74.96296296296296,74.85185185185185,75.29629629629629,75.77777777777777,76.33333333333333,74.4074074074074,74.85185185185185,75.18518518518519,74.81481481481481,75.37037037037037
969,970,71.0,52.0,80.0,100.0,100.0,52.0,63.0,97.0,67.0,78.0,95.0,51.0,78.0,67.0,64.0,78.0,99.0,41.0,80.0,83.0,71.0,58.0,43.0,95.0,83.0,74.0,84.0,69.0,74.14814814814815,74.85185185185185,73.81481481481481,73.07407407407408,73.07407407407408,74.85185185185185,74.44444444444444,73.18518518518519,74.29629629629629,73.88888888888889,73.25925925925925,74.88888888888889,73.88888888888889,74.29629629629629,74.4074074074074,73.88888888888889,73.11111111111111,75.25925925925925,73.81481481481481,73.70370370370371,74.14814814814815,74.62962962962963,75.18518518518519,73.25925925925925,73.70370370370371,74.03703703703704,73.66666666666667,74.22222222222223
970,971,71.0,52.0,80.0,100.0,100.0,52.0,63.0,97.0,79.0,78.0,95.0,51.0,78.0,67.0,64.0,78.0,99.0,41.0,80.0,83.0,71.0,57.0,43.0,95.0,83.0,74.0,84.0,69.0,74.55555555555556,75.25925925925925,74.22222222222223,73.48148148148148,73.48148148148148,75.25925925925925,74.85185185185185,73.5925925925926,74.25925925925925,74.29629629629629,73.66666666666667,75.29629629629629,74.29629629629629,74.70370370370371,74.81481481481481,74.29629629629629,73.51851851851852,75.66666666666667,74.22222222222223,74.11111111111111,74.55555555555556,75.07407407407408,75.5925925925926,73.66666666666667,74.11111111111111,74.44444444444444,74.07407407407408,74.62962962962963
971,972,71.0,52.0,80.0,100.0,100.0,52.0,63.0,97.0,81.0,78.0,95.0,51.0,78.0,67.0,64.0,78.0,99.0,39.0,80.0,83.0,71.0,57.0,43.0,95.0,83.0,74.0,84.0,69.0,74.55555555555556,75.25925925925925,74.22222222222223,73.48148148148148,73.48148148148148,75.25925925925925,74.85185185185185,73.5925925925926,74.18518518518519,74.29629629629629,73.66666666666667,75.29629629629629,74.29629629629629,74.70370370370371,74.81481481481481,74.29629629629629,73.51851851851852,75.74074074074075,74.22222222222223,74.11111111111111,74.55555555555556,75.07407407407408,75.5925925925926,73.66666666666667,74.11111111111111,74.44444444444444,74.07407407407408,74.62962962962963
972,973,71.0,52.0,80.0,100.0,100.0,52.0,65.0,97.0,81.0,78.0,95.0,51.0,64.0,67.0,64.0,78.0,99.0,39.0,80.0,83.0,71.0,57.0,43.0,95.0,83.0,74.0,84.0,69.0,74.11111111111111,74.81481481481481,73.77777777777777,73.03703703703704,73.03703703703704,74.81481481481481,74.33333333333333,73.14814814814815,73.74074074074075,73.85185185185185,73.22222222222223,74.85185185185185,74.37037037037037,74.25925925925925,74.37037037037037,73.85185185185185,73.07407407407408,75.29629629629629,73.77777777777777,73.66666666666667,74.11111111111111,74.62962962962963,75.14814814814815,73.22222222222223,73.66666666666667,74.0,73.62962962962963,74.18518518518519
973,974,71.0,52.0,80.0,100.0,100.0,52.0,65.0,97.0,80.0,78.0,95.0,51.0,58.0,67.0,64.0,78.0,99.0,38.0,80.0,83.0,71.0,57.0,43.0,95.0,83.0,74.0,84.0,69.0,73.81481481481481,74.51851851851852,73.48148148148148,72.74074074074075,72.74074074074075,74.51851851851852,74.03703703703704,72.85185185185185,73.48148148148148,73.55555555555556,72.92592592592592,74.55555555555556,74.29629629629629,73.96296296296296,74.07407407407408,73.55555555555556,72.77777777777777,75.03703703703704,73.48148148148148,73.37037037037037,73.81481481481481,74.33333333333333,74.85185185185185,72.92592592592592,73.37037037037037,73.70370370370371,73.33333333333333,73.88888888888889
974,975,71.0,52.0,80.0,100.0,100.0,52.0,65.0,97.0,80.0,78.0,95.0,51.0,63.0,67.0,64.0,78.0,99.0,38.0,80.0,83.0,71.0,57.0,43.0,95.0,83.0,74.0,84.0,69.0,74.0,74.70370370370371,73.66666666666667,72.92592592592592,72.92592592592592,74.70370370370371,74.22222222222223,73.03703703703704,73.66666666666667,73.74074074074075,73.11111111111111,74.74074074074075,74.29629629629629,74.14814814814815,74.25925925925925,73.74074074074075,72.96296296296296,75.22222222222223,73.66666666666667,73.55555555555556,74.0,74.51851851851852,75.03703703703704,73.11111111111111,73.55555555555556,73.88888888888889,73.51851851851852,74.07407407407408
975,976,71.0,52.0,80.0,100.0,100.0,52.0,65.0,97.0,80.0,78.0,95.0,51.0,58.0,67.0,64.0,78.0,99.0,38.0,80.0,83.0,71.0,57.0,43.0,95.0,83.0,73.0,84.0,69.0,73.77777777777777,74.48148148148148,73.44444444444444,72.70370370370371,72.70370370370371,74.48148148148148,74.0,72.81481481481481,73.44444444444444,73.51851851851852,72.88888888888889,74.51851851851852,74.25925925925925,73.92592592592592,74.03703703703704,73.51851851851852,72.74074074074075,75.0,73.44444444444444,73.33333333333333,73.77777777777777,74.29629629629629,74.81481481481481,72.88888888888889,73.33333333333333,73.70370370370371,73.29629629629629,73.85185185185185
976,977,71.0,52.0,80.0,100.0,100.0,52.0,65.0,97.0,80.0,82.0,95.0,51.0,59.0,67.0,64.0,78.0,99.0,38.0,80.0,83.0,69.0,57.0,43.0,95.0,83.0,73.0,84.0,69.0,73.88888888888889,74.5925925925926,73.55555555555556,72.81481481481481,72.81481481481481,74.5925925925926,74.11111111111111,72.92592592592592,73.55555555555556,73.48148148148148,73.0,74.62962962962963,74.33333333333333,74.03703703703704,74.14814814814815,73.62962962962963,72.85185185185185,75.11111111111111,73.55555555555556,73.44444444444444,73.96296296296296,74.4074074074074,74.92592592592592,73.0,73.44444444444444,73.81481481481481,73.4074074074074,73.96296296296296
